Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title,ISRC
122,"Küss mich, Halt mich, Lieb mich (Drei Haselnüsse für Aschenbrödel)",Ella Endlich,2009,https://www.youtube.com/watch?v=QBsIDPi3kko,5eb502723ea0e48ff0ed225a695a43b449e889c39db31f617942d275a5b5c923,"Küss mich, halt mich, lieb mich",DEZ651214396
123,Mamma Mia,ABBA,1975,https://www.youtube.com/watch?v=U4Sm7v6PDY8,f4d3ea19b0a09383585d240e7b4ea6902544e3a634999578de3df679fa61cd4e,ABBA - Mamma Mia (Official Lyric Video),SEAYD7501010
124,Girl on Fire,Alicia Keys,2012,https://www.youtube.com/watch?v=mVuSfxqpZa4,5f7cf835178bf30c70df8fd5ca054c6a2745c256b23109ebcf5e228df163d6ca,Girl on Fire,USRC11201015
125,Light My Fire,The Doors,1967,https://www.youtube.com/watch?v=qoX6AKuYWL8,06c8c7fa32ab3bf7d38e9fd97d13e2ccc0d6d64e6c087f6efecfc0f0d50b60db,Light My Fire (2017 Remaster),USEE19900203
126,Blueprint,Rainbirds,1987,https://www.youtube.com/watch?v=DMVeh6lO2yo,1b12394e3f6eb51f12da8f24f1365a0f36e7bbfefc9730757ab2d7bb6b26d2de,Blueprint,DEF078703100
127,Deutschland,Die Prinzen,2001,https://www.youtube.com/watch?v=7T4vEiPeagM,ef8177fcd9e620d2593bb96feeeae49f42be2220a0d2185012913d444344df17,Deutschland,DEC730100323
128,Don't Go Breaking My Heart,Elton John & Kiki Dee,1976,https://www.youtube.com/watch?v=DH7kBuZ5GZk,7a0b3883fa57b6f2e91ecbbb6d378d83bd31fe8c9af7f1b3af4366ae7268edfb,Don't Go Breaking My Heart (Remastered),GBALX7600007
129,Wer Liebe lebt,Michelle,2001,https://www.youtube.com/watch?v=HF_nIjQOIaU,58e738383aaf6ceec478472faad76cc7dab1c245e561a54f774deccc3467ae7b,Wer Liebe lebt,DEA340002407
130,We'll Be Together,Sandra,1989,https://www.youtube.com/watch?v=-jnpbEbSugQ,2df1d3c47e5b19f77210e09eb6ce3e747341a4e198370ff54de5098853504940,We'll Be Together (Remastered 1992),DEC648900023
131,We Built This City,Starship,1985,https://www.youtube.com/watch?v=BsCBGsKSW4g,ba4580cff63f734d3e006c8e3556e65edf246da209a51399593787fb5913c5f7,We Built This City,USRC18503424
132,Chasing Cars,Snow Patrol,2006,https://www.youtube.com/watch?v=sgj04v5sDm4,c77205fbef0b5e6749daf98c81c365397a47f5bea636e41bfaf54c35e56cce35,Chasing Cars,GBUM70600345
133,First Day of My Life,Melanie C,2005,https://www.youtube.com/watch?v=MrMW4g9Sofc,6f0f999391286158aabe8d226d49d45b3b9caafd15358dd37ab3ba36f72d1d91,First Day Of My Life,GBHMK0500015
134,Losing My Religion,R.E.M.,1991,https://www.youtube.com/watch?v=Efa6BAWPm9o,f7fc45e66cec0d6a397afbae5c52e99456561dbe5b8ae82783fc98ed4641b706,Losing My Religion,USC4R1605373
135,Go West,Pet Shop Boys,1993,https://www.youtube.com/watch?v=0c9s70yytYE,38240bd771f6577fdd6087c9f6a5ededa43184e2360bbee45d00dce37df9698c,Go West (2023 Remaster),GBCEW0300002
136,Everybody (Backstreet's Back),Backstreet Boys,1997,https://www.youtube.com/watch?v=J47YIH1XCGE,11b7cacaf270f00004e05e8dc97006cb350f0c26c790c3b569adbe638012135f,Everybody (Backstreet's Back) (Radio Edit),USJI19710083
137,Flugzeuge im Bauch,Herbert Grönemeyer,1984,https://www.youtube.com/watch?v=D-GrB_52_bQ,23a8961121882196ba76fb0700680419ae214687379bccf257bf7ca7acbc8c08,Herbert Grönemeyer - Flugzeuge im Bauch (Musikvideo),DEC610800615
138,I Ain't Worried,OneRepublic,2022,https://www.youtube.com/watch?v=mNEUkkoUoIA,16914d8527046852df77bdd5e30f4310f20e2cb5c3db070f7f2c923cc2a9db65,OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],USUM72206227
139,Everybody's Free (To Feel Good),Rozalla,1991,https://www.youtube.com/watch?v=LM9kN4v065Y,17bc677dc879f37626dd695129f4de4b5a18e9129c9a0d0920fd936b46a3b9ea,"Rozalla - Everybody's Free (To Feel Good) [Official Video US Version, 1991]",GBBLG0400723
140,Brother Louie,Modern Talking,1986,https://www.youtube.com/watch?v=SSkDfGa9Bnw,9f098ab256e7e07e7248b97803c62940400a63c851e5c969016406e38c386066,Brother Louie (Remastered),DEC738600004
141,Can't Get You out of My Head,Kylie Minogue,2001,https://www.youtube.com/watch?v=uYANAvwvPBg,3cf02445ac2cbf907ac0bd7c2ab895856019b696137994a77eb95642b8cfaaf7,Can't Get You out of My Head,GBAYE0100913
142,Wenn das Liebe ist,GLASHAUS,2001,https://www.youtube.com/watch?v=tcLaJ_iRpn8,d02bea8f45084a6f2984ee99d67b7b650dae7748f1eebfdc015d33ab975a7a1d,GLASHAUS - Wenn das Liebe ist (Official 3pTV),DEP950400179
143,Radio,The Corrs,1999,https://www.youtube.com/watch?v=js-Wg53U-3k,058fcd54575408e08a6ee7874d71c901cfcb1b281381e3f21834d6c682c75faf,Radio,USAT29901742
144,Hit the Road Jack,Ray Charles,1961,https://www.youtube.com/watch?v=SrnWp5O0DEs,5a43bf41828333ecd2e3585fb34bcc3d0a3a2ec269813aa5f0b20790430b8491,Hit the Road Jack,QZR8K2111005
145,She's Got That Light,Orange Blue,2000,https://youtu.be/HnZPif5CQ-w?t=1,cb83a6aa33c6da2b71c4a6a2c39ffa80dce48456b389010146b53e33db4ebbd4,ORANGE BLUE - She's Got That Light [Official Video],DEH840000056
146,Zucker im Kaffee,Erik Silvester,1969,https://www.youtube.com/watch?v=ZANOvZr3GTc,71af92d26e8a5d2e122f7bed8d9077a92dfdd2a29de2949436a8d9960468f502,Zucker im Kaffee,DEA340400325
147,Dancing In The Street,Martha Reeves & The Vandellas,1965,https://www.youtube.com/watch?v=1PXzYVhA2CQ,fc66591d9aff78edeebec8a797d44d423489aac0820286dd8eda941f12558a94,Dancing In The Street,USMO16400446
148,As It Was,Harry Styles,2022,https://www.youtube.com/watch?v=nujn6wbr-e8,2bcadaf672401acf614a40a2e6196def06df04b7e9223051b841fb8a89860453,As It Was,USSM12200612
149,(It Goes Like) Nanana,Peggy Gou,2023,https://www.youtube.com/watch?v=P1jK0yKj5jI,f811241a798827d1448fef7c69073b52e9a06d95000b4620f60c1fdce13620b6,[It Goes Like] Nanana,GBBKS2300080
150,Chandelier,Sia,2014,https://www.youtube.com/watch?v=8DS-h67qEiY,cb3f8df548996c74363cf77d763e732b1231bca43579ad1f7041e5185d2957b3,Sia - Chandelier (Official Lyric Video),USRC11400498
151,Échame La Culpa,Luis Fonsi & Demo Lovato,2017,https://www.youtube.com/watch?v=hAhZy32B69I,20c168777746e8339d5fe771ae8901805c00949d75fca37c5fe90ac5129ccb1d,Échame La Culpa,USUM71712163
152,Complicated,Avril Lavigne,2002,https://www.youtube.com/watch?v=DTtb9rt1tnk,458d8940414b9401269351875673ea8bfb13133d62c2fa2b9fd6e6d9f6ca8f4e,Complicated,USAR10200223
153,Just More,Wonderwall,2002,https://www.youtube.com/watch?v=qcuKd0Rog8I,aacf05b57f63a55ae0007c10df6bd5b0c7abfde15f64fff4d56bb2b4f3fbbca0,Just More (Single Edition),DEA620101571
154,Pan,Costa Cordalis,1980,https://www.youtube.com/watch?v=EULnIzBdr7k,605f2b34a8d8765b741cdcfb06b63177c41cfbf3dd0b385090e3babf29b2c377,Pan,DEE868000048
155,You Drive Me Crazy,Shakin' Stevens,1980,https://www.youtube.com/watch?v=R__cIlBrX_Q,adf4eeee2139d2f4441f66282222082681c82896fb6aeafd76cad14564d14b1a,You Drive Me Crazy,GBARL0801567
156,Dynamite,BTS,2020,https://www.youtube.com/watch?v=HaEYUJ2aRHs,4eae34157f6b125594e80f6f19d2cf75597e757834ee5e0d45ebe372c4e42bf2,Dynamite,QM7282022872
157,Out Of The Dark,Falco,1998,https://www.youtube.com/watch?v=Tod1V1OZWGA,5a5f009d98e841226bb3c7d9ee8ceb4cc8b7e6b9bb6819177046afa36304ba0e,Out Of The Dark,DEA349701888
158,From a Distance,Bette Midler,1990,https://www.youtube.com/watch?v=S-4xzk26EcM,2cfd7ab35227454e2822f32ff9601fb679326e444fdd9f7ff75bbfd515bf0ba9,From a Distance,USAT20000391
159,Give A Little Bit,Supertramp,1977,https://www.youtube.com/watch?v=J9JOut9yh5g,381179e509f7cb0f1b6a992a8a8018cb2f7fbcd9035beebcd9c24e37fad5264d,Give A Little Bit,USAM19500634
160,That's the Way (I Like It),KC & The Sunshine Band,1975,https://www.youtube.com/watch?v=IdfZUZ_rWCI,4ed7ad0cc61d8ceecb99da98da6e9aeca97a7dc4e20ee453b6759f87043ec2cd,That's the Way (I Like It) (2004 Remaster),GBAYE0400454
161,Rivers of Babylon,Boney M.,1978,https://www.youtube.com/watch?v=eN3Fmpnoado,1a80ca8b9e8d76c7719f7cb9a65b6af9bc1afda268f2a831a10c70555ef8eb2e,Rivers of Babylon,DED167800006
162,Billie Jean,Michael Jackson,1982,https://www.youtube.com/watch?v=Kr4EQDVETuA,7d581bf2b47ddb21839bdbe9da4ca6f48ba6078dbf98ff618b16c0f22cef2726,Billie Jean,USSM19902991
163,La Bamba,Los Lobos,1987,https://www.youtube.com/watch?v=bfAZvP83-74,8bcb906071651a4ac4796a493ac653ec9c9644fe1d05cf155869a46871319e92,La Bamba,USRH10802794
164,Ba-Ba Banküberfall,EAV (Erste Allgemeine Verunsicherung),1985,https://www.youtube.com/watch?v=c7BIT7UKEwQ,ab65583cd3afbdfa7fe994c562fad0eeeab24d2e3e02945fc2221f9deecfb833,Ba-Ba Banküberfall,ATE068500030
165,The Way to Your Heart,Soulsister,1988,https://www.youtube.com/watch?v=-rzpX12fJy0,8217dca3acdfd0b3388c12edde7f940a83529f199ad6a13959e5063bd1bbf588,Soulsister - The Way to Your Heart (Official Audio),BEI018800101
166,Song Sung Blue,Neil Diamond,1972,https://www.youtube.com/watch?v=ighSddnnaPE,69bce667181c79811b7a8de43052a45f4601d8ff5c143294491f88d90f896ea3,Neil Diamond - Song Song Blue (Stereo!),USUG11400705
167,Baby,Justin Bieber,2010,https://www.youtube.com/watch?v=GqWYJT-iMTw,aea3654eaccc92d8592daddc267023c0a02f906a0072d22ac7710850ef11664c,Baby,USUM70919263
168,I'm Too Sexy,Right Said Fred,1991,https://www.youtube.com/watch?v=1l8KLXDhTMQ,a34604bd4b1c1c4427062c53b85f04bfda3879e0b39d52e9cf33e024b34f67e6,I'm Too Sexy,GBBRL9290469
169,Here I Go Again,Bnd,1995,https://www.youtube.com/watch?v=d_izrMwn5kk,567979c99ec67a2d6274fe7d22ab5def641ba82cd71571dcaf82349bab1dbeea,Here I Go Again [Mike Stock & Matt Aitken Radio Edit],DEA319601809
170,Budapest,George Ezra,2013,https://www.youtube.com/watch?v=NqEwn5sCxos,ba2b9a2743d65068d5ce96c0a8f2be350a729a910778fa08fff5e45ff6fd9245,Budapest,GBARL1400477
171,Hello,Martin Solveig,2010,https://www.youtube.com/watch?v=WmH4iWoJfTo,6eab8cbc882a62dff1437e7a959706bc57162992caded9eafcf44b7435147762,Hello (Martin Solveig & Dragonette),FR2PA1000020
172,Freiheit,Westernhagen,1990,https://www.youtube.com/watch?v=0ohpSRdenhQ,df14bd7b17d92acb6cf6186d386ca5c6f09ace5d082cb95b4c925950ced407a2,Freiheit,DEA620000958
173,Xanadu,Olivia Newton-John & Electric Light Orchestra,1980,https://www.youtube.com/watch?v=mX8Y_LUxIJo,b2b64a47afefc7ae14b7b7d97cfa16b204e7bb9d6671c2f69e1b5d3bcff2a2cf,Xanadu,USSM19801023
174,Video Games,Lana Del Rey,2011,https://www.youtube.com/watch?v=mhr4YecSV_Y,dc2f7e76672bac80ccdcda62db871f5431e0fbb4d4b3e2c58b84eaafa3b2a2ca,Video Games,GBUM71111621
175,Kiss You All Over,Exile,1978,https://www.youtube.com/watch?v=jv5n1L_sZ2w,c69c01a7ddc07118c69558d924af538cfe5a73f3b34fd3727d947eab97293914,Kiss You All Over,USSM19915889
176,Im Wagen vor mir,Henry Valentino & Uschi,1977,https://www.youtube.com/watch?v=_rPIy8fNwRs,162a59b3ca9703fde3a6773d551e75b327d00171c544a4ebe2a7d409d69f655d,Im Wagen vor mir,DEA347702437
177,We Are The People (feat. Bono & The Edge),Martin Garrix,2021,https://www.youtube.com/watch?v=VjPXdubfIG8,4e751faf77a66cbbbbd7e1973a6413f1cf08495c22aaab04ac97a496716f6338,We Are The People (Official UEFA EURO 2020 Song),NLM5S2101216
178,...Baby One More Time,Britney Spears,1999,https://www.youtube.com/watch?v=91Niv2q4gvc,21f6575099eda81555a4c6d50b804032231b81350c4098e78b88c97e71996f59,... Baby One More Time,USJI19810404
179,You're Beautiful,James Blunt,2005,https://www.youtube.com/watch?v=i0N4hmT0NLw,c2cbfbaf9350b30d338e39c86b81c0d077398423671fb92e905f6ccd4247d534,You're Beautiful,USAT20401588
180,Superheroes,The Script,2014,https://www.youtube.com/watch?v=tmbEePmIFkI,4f89e8094332e2352b2b7497522d075845c6fd2d9b3a6bd1af5583ef4b3d566e,Superheroes,GBARL1400978
181,We Are Young (feat. Janelle Monáe),fun.,2012,https://www.youtube.com/watch?v=f_K_0SNaRk0,5aaa7bfacc9f6c44b8bbd55e6f74368afd3e2d2bdf2bbccf8aa35d340557d259,We Are Young (feat. Janelle Monáe),USAT21101399
182,Jojo Action,Mr. President,1997,https://www.youtube.com/watch?v=5aKXeGNUSJs,aee06ff1537160ea911262926b6af6049c887c4cb0bc1a802c4019808bb2db49,JoJo Action,DEA629761810
183,Ayo Technology,Milow,2009,https://www.youtube.com/watch?v=DE9IchvpOPk,f0b7fd7d37d233cbe27eeb07fdc2d0dc9b17712d72a02ffae3e9334216deaed7,Milow - Ayo Technology (Official Music Video),BEA890800003
184,Shut Up and Dance,WALK THE MOON,2014,https://www.youtube.com/watch?v=nbcCG7PkI18,a39830e2981666fd09ca290e07a7169e41b41c497d18cbc99503e14dd1d4e765,WALK THE MOON - Shut Up and Dance (Audio),USRC11401949
185,Achy Breaky Heart,Billy Ray Cyrus,1992,https://www.youtube.com/watch?v=vDjbZVawd68,51f288bd7bc57c1054a0458d70d801359ebcee14903c4b453b9c6eb4fdf6e65e,Achy Breaky Heart,USPG19290113
186,Ein Herz kann man nicht reparieren,Udo Lindenberg,1991,https://www.youtube.com/watch?v=DZgTN-yjVyg,335f716b608068572375731265c5eef14d00e7284304e480005633b5c8d803df,Ein Herz kann man nicht reparieren,DEF069015020
187,Bleeding Love,Leona Lewis,2007,https://www.youtube.com/watch?v=CFJtRiKgLhE,c555129228970bcf68533382d1e12f085f608c4da9c5cdd78c0027d857d06312,Bleeding Love,GBHMU0700049
188,Soak Up The Sun,Sheryl Crow,2002,https://youtu.be/ynTRWe3J9UM?t=15,4e12482f0eb2a2db41eedfc3c422cb156cbe034048612eb70d33daeec7bc2a7f,Soak Up The Sun,USAM10200092
189,Mandy,Barry Manilow,1974,https://www.youtube.com/watch?v=AvGpvQbkccE,a4d6968667b9c6c2f978522d6136da0075cf432ad79ea2696f78190b1652f980,Barry Manilow - Mandy (Audio),USAR17400164
190,Ich bin verliebt in die Liebe,Chris Roberts,1970,https://www.youtube.com/watch?v=JsRgDkWdSJk,16818a402568a46c778ada7f78937511da3662f49140d61d07bd7df31f73893c,Ich bin verliebt in die Liebe,DEF067004940
191,Un-Break My Heart,Toni Braxton,1996,https://www.youtube.com/watch?v=O596XpES1rI,9f38aa5a6e7b8d7e03399740ce371c44576953a09b8d5a53a5945c08240b544a,Un-Break My Heart,USLF29600015
192,Die Da!?!,Die Fantastischen Vier,1992,https://www.youtube.com/watch?v=I72Np50zTWk,abbc49deed36327d579b557c538e6cd3525e6b81d6cb50552fa196af84fa47d8,Die Da!?!,DEE869200228
193,Story of My Life,One Direction,2013,https://www.youtube.com/watch?v=8M3Vlnu_i3c,a74ac7b46e9a62738174f1cfb4d1b1df0e8525f7d61afe4615e3cd3f79525ed1,Story of My Life,GBHMU1300210
194,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2016,https://www.youtube.com/watch?v=TOi1Ipwv5Qc,26994f0590dd0bdf3ccc6587eabbd5ad50779ee6030610da138c4c69c568efc1,Rockabye (feat. Sean Paul & Anne-Marie),GBAHS1600363
195,Hips Don't Lie (feat. Wyclef Jean),Shakira,2005,https://www.youtube.com/watch?v=gnUDvKEdke8,f5f4f57fc918815f33e8cc618fc63cfcf854eb957cf96ff4f78c42eb67d26f6d,Hips Don't Lie,USSM10600677
196,Drive By,Train,2012,https://www.youtube.com/watch?v=ct1SIHfjzvM,23f807781d796df88c4227689eabebc720be70fe23fd20f6a70313fc8db7cd66,Drive By,USSM11106876
197,Free Like the Wind,Alexander,2003,https://www.youtube.com/watch?v=9c2zl-wcIRE,7593634732d2d7240d0ec7f0d2d562e431d536a5214cfc9a64639fd126fa664f,Free Like the Wind,DEC730300413
198,King,Olly Alexander (Years & Years),2015,https://www.youtube.com/watch?v=_3M9w7WwyXU,b3ff11f128f294f73aebdcd93e0bd9c0a8a9f1c95a4f72482a42ebf03dc97caf,King,GBUM71406892
199,Verliebte Jungs,Purple Schulz,1985,https://www.youtube.com/watch?v=6alEBnBGdOo,39b186bd2dad582d975aeac87a5b95a44da849cd65e71b46f385636af7ef5540,Verliebte Jungs,DEA348500348
200,"Monday, Monday",The Mamas & The Papas,1966,https://www.youtube.com/watch?v=sWGh92O9kxU,abdbffc2488bb5ec60289a5e4c93b84895fee72ad345632ad4c377453d7b5500,"Monday, Monday",USMC16546367
201,"Bronze, Silber und Gold",Wolfgang Petry,1995,https://www.youtube.com/watch?v=dE2PsCKoZSo,c5d2fa933239dafac7f7f69ec159e0af331c31ed4a1794e2f9c1d9585a7aae2f,"Bronze, Silber und Gold (2021 Remastered)",DEC739500448
202,Walk Like an Egyptian,The Bangles,1986,https://www.youtube.com/watch?v=cFGCu5hnLyA,3d70147f01d007fa8059675dd70c82f4d13c836baf93ae0c4be296b9983c6b7f,Walk Like an Egyptian,USSM18500592
203,It Ain't Me (with Selena Gomez),Kygo,2017,https://www.youtube.com/watch?v=OK848_DSj6k,b6767dc38e76784534379d7457f28d5bf161544858faa25993a4340ed11991ce,It Ain't Me,SEBGA1700015
204,I Promised Myself,Nick Kamen,1990,https://www.youtube.com/watch?v=hq4ZF1b5lHA,f2a198dba1ab9e15503c444b97a99f53284377346c07e81f7e10c0253ac56646,I Promised Myself,GBAHT1400334
205,She's Like the Wind (feat. Wendy Fraser),Patrick Swayze,1987,https://www.youtube.com/watch?v=45V-ai4htd8,ee5d516a1b2e5040651ccaa56cd3e6e2845827712ab709f86369f95698d56b02,"She's Like the Wind (From ""Dirty Dancing"" Soundtrack)",USBMG0100040
206,Ich werde lächeln wenn Du gehst,Andrea Berg,2016,https://www.youtube.com/watch?v=vAJme94IBBg,faad2b2ea81115492277e73b8dce5c7a69a6b701d0c9ae1a0f47ff3bce67977f,Ich werde lächeln wenn Du gehst,DEUQ71600001
207,Geh nicht vorbei,Christian Anders,1968,https://www.youtube.com/watch?v=AVYW7l2D9EE,e9aca2dbb5bb5266080ed82126431abdca345f9359da29c53608084f328fe186,Geh' nicht vorbei,DEA346900153
208,Spice Up Your Life,Spice Girls,1997,https://www.youtube.com/watch?v=NG2i4d8xOMo,8f092b8446090a5ffc38e178e9eb51803f3a1703fdc3173f80f69d6345b240ff,Spice Up Your Life,GBAAA9710052
209,Strong Enough,Cher,1998,https://www.youtube.com/watch?v=ZhmLYsxhWUk,a49b9d410fe9cf105d823774b804903e8996f9d46e1794155a48d003874103a4,Strong Enough,GBAHT9803037
210,I Get Around (Mono),The Beach Boys,1964,https://www.youtube.com/watch?v=BchXkabxn4A,de1bd65b1067c6aa053d9f4e03a80b6292ef4fa8d1cdb768e6da229720cc3b8b,I Get Around (Remastered 2001),USCA21202039
211,Scatman (ski-ba-bop-ba-dop-bop),Scatman John,1995,https://www.youtube.com/watch?v=Eht9W25tDZo,782f22089e61afd550e744c7394f1686e050db06af345940e50d8ec11e958f67,Scatman (ski-ba-bop-ba-dop-bop),DKELA9610005
212,Runaway Train,Soul Asylum,1993,https://www.youtube.com/watch?v=5cRopUrDgRQ,f9b1b7502798f49ba3e7358d00a493175f7671da54dcb6b413cd626e37dcce8c,Runaway Train (2022 Remaster),USSM19200612
213,Beautiful Day,U2,2000,https://www.youtube.com/watch?v=rIKTwELuCLw,167a5a546fcdcf3309914de4b3af399d9d1504981560eec43d5a6d28e30ae712,Beautiful Day,GBAAN0000196
214,Summer Love,Mark Medlock,2008,https://www.youtube.com/watch?v=hxnPBeZAg30,282c19e9a77148d14223cd7f2a6e44b8c564199469711d29f2bddf4ce4cc69ad,Summer Love,DEE860800263
215,White Flag,Dido,2003,https://www.youtube.com/watch?v=jRqhGC5vgC0,d7ec0715c08ec42e8bee8e9a1c4ff8cffc78ed3a7afa512bfe3dd6adb62d6c93,White Flag,GBBXH0300035
216,Flames Of Love,Fancy,1988,https://www.youtube.com/watch?v=7MRWnFCmCt0,5a0941ec0a2308514f3520703189ff1e531a251d5c1c784b4061b9fd75a8c7ae,Flames Of Love,DEP551911248
217,Like a Prayer,Madonna,1989,https://www.youtube.com/watch?v=b_rIk8yKDGI,88496c507301227fe8aeb132a6ed3128068d853cdb2b748180f41a6af7c8ebcb,Like a Prayer,USWB10002775
218,It's My Life,DJ BoBo,1996,https://www.youtube.com/watch?v=WEQLaMXrgnQ,eb59ae81abe9107daeb64660cbb3bd621522ef606b6d538a6ec8207505d7b43e,DJ Bobo - It's My Life (Official Audio),DEMI69600004
219,A Neverending Dream,X-Perience,1996,https://www.youtube.com/watch?v=8tvqlU4-PV4,50cebf46201741d6d9324675596ab14e293daf6a84760a259c531e7bc09f41f9,A Neverending Dream,DEA629663339
220,I Was Made For Lovin' You,KISS,1979,https://www.youtube.com/watch?v=12fJAnaif34,01f754bfc7ef81800fda39574bf76a9b84951a45e298762db2d98c31e597c341,I Was Made For Lovin' You,USPR39330175
221,Caravan Of Love,The Housemartins,1986,https://www.youtube.com/watch?v=At_ykyi1ad8,96fd00ad8a6a8bc9ee8103b5173358b43a6540b7d9f6a7d69dcd22f940894c9d,Caravan Of Love,GBF080080423
222,Rolling in the Deep,Adele,2010,https://www.youtube.com/watch?v=bDtjO-R0QSo,ad802be667c9698770fd38661fc711edeebcb42cfdce996974d3eca0641bd88e,Adele - Rolling In The Deep,GBBKS1000335
223,Song of Joy - Himno a la alegría,Miguel Ríos,1970,https://www.youtube.com/watch?v=WPz7efM0Es4,e03af41e3458ff198e9536e854b40d91d575a2efe9ed63e7478707efcf86f082,Miguel Ríos - Himno de la alegría (Audio Oficial),ES5151401396
224,Life,Haddaway,1993,https://www.youtube.com/watch?v=jF5vUrJFp5Q,3da067d9346f39492e89447e6824995e811590bbfa48fb6c50265a86fae9dccd,Life (Radio Edit),DEA410500403
225,Beautiful,Christina Aguilera,2002,https://www.youtube.com/watch?v=f1zLSpzCh9E,4b0d1f6922d41b3847511f3255fde1277e64f6280e2da05e6eaef78d38f99dd9,Beautiful,USRC10201067
226,Ship of Fools,Erasure,1988,https://www.youtube.com/watch?v=Kq5AYt2xbho,ca8367b684912f32b3cc04e5ef751a649f08fb004e8bce6f19bd1ab3fc945b0e,Ship of Fools (2009 Remaster),GBAJH0900812
227,"Take Me Home, Country Roads",John Denver,1971,https://www.youtube.com/watch?v=1vrEljMfXYo,12189980b5cb3892ddc58dd9f99429d1f43e82bf0a901c7259e2a3c3a0e21b32,"John Denver - Take Me Home, Country Roads (Official Audio)",USRC11100481
228,Rock the Boat,Hues Corporation,1973,https://www.youtube.com/watch?v=_SU__KLiPCc,19f60599faa60119e34e84ca3acc6bffbe434abe95d159efc186b5258059b543,Rock the Boat,USRC17308512
229,Geronimo,Sheppard,2014,https://www.youtube.com/watch?v=OCLgRVRLZXo,d304bdcada9c460e68c35579ace7dd57065d497c1a9f6922a5de114c93ab8cf3,Geronimo,AUIYA1400002
230,Aquarius/Let The Sunshine In,The 5th Dimension,1969,https://www.youtube.com/watch?v=VlrQ-bOzpkQ,45cd29115c4d5a23ef0a5b95e4a7926bac8ae1ccd488c9f0f8412132f50443bd,The 5th Dimension - Aquarius / Let the Sunshine In (The Flesh Failures) (Audio),USAR10001747
231,An Angel,The Kelly Family,1994,https://www.youtube.com/watch?v=Sfepfm_gi2Y,c018c2c9a658d8554abb21176b03700d6a1f622ec96962b420a2f8ac61a16af2,The Kelly Family - An Angel,DEC649500267
232,Break Your Heart,Taio Cruz,2009,https://www.youtube.com/watch?v=ddgcdagdbwI,9387f31886983c40e7a374b5f528d75fe5854d302433fbbaf522db6ef0a90a49,Break Your Heart,GBUM71003723
233,Bodo mit dem Bagger,Mike Krüger,1983,https://www.youtube.com/watch?v=iYdsvh_knsY,13caae5319c90a5b7955a19e2982d9e02a2ad2680f19def20aaec0d250a883b3,Mike Krüger  Bodo mit dem Bagger,DEEG22198431
234,A Thousand Miles,Vanessa Carlton,2002,https://www.youtube.com/watch?v=z04o40nPQMU,b0ac93b436bc7e17ab2125ea53f884a5bec14f3551bcc9e44e8ea09e790c75f4,Vanessa Carlton - A Thousand Miles (Lyrics),USIR10210955
235,Girls Just Want to Have Fun,Cyndi Lauper,1983,https://www.youtube.com/watch?v=jRr5EasAq84,6dad2d1de5ec43081c5c6b7a88eb68fbfa2402b3bee85a8cd9e11826eaeaf162,Girls Just Want to Have Fun,USSM18300548
236,Nur in meinem Kopf,Andreas Bourani,2011,https://www.youtube.com/watch?v=Bb38E6TcpL8,6b7cd8d04c940b7d799a90e7265161caa1082f51ac308431cf7abb5df7f32847,Andreas Bourani - Nur in meinen Kopf lyrics (songtext),DEUM71100995
237,Total Eclipse of the Heart,Bonnie Tyler,1983,https://www.youtube.com/watch?v=LSYGIljR6sQ,6de5008187633d3b2a16de0941dff0c97776bd66cd5f152bd910f71e15fa6e12,Bonnie Tyler - Turn Around (Total Eclipse Of The Heart Official Audio),GBBBN8300002
238,"Yes Sir, I Can Boogie",Baccara,1977,https://www.youtube.com/watch?v=Sb-zHhd2MlQ,c16519ef1faa097b0169cb6dda6b868c861262dcf6afe8583040e42e47f0d076,"Yes Sir, I Can Boogie - Baccara (HQ)",DEC760000065
239,Livin' la Vida Loca,Ricky Martin,1999,https://www.youtube.com/watch?v=CN5hQOI__10,7e59f1345d402ee057a04c6a9229e8d0eea234b06d7daca1b10ff8956a7b2e42,Ricky Martin - Livin' La Vida Loca (audio),NLB639920005
240,Yellow River,Christie,1970,https://www.youtube.com/watch?v=XmnoUQvnOSY,033205d2023f46da32f9cb041b5f82d091c83d7b61e66f75df27c397d0490eab,Yellow River - Christie (HQ),GBBBN7000002
241,Mr. Vain,Culture Beat,1993,https://www.youtube.com/watch?v=VAmq5-wcLHE,66f01088a5ee4c7b5dff70303aff4b45174511c94aae748d827f52a830a6a092,Mr. Vain (Original Radio Edit),DEPT99300133
242,Amoi seg' ma uns wieder,Andreas Gabalier,2008,https://www.youtube.com/watch?v=HQZW9GLgTVg,aa876e74de4a49e0065d95a5ed962af82aaa2c6c92873467bcdd7753611d069d,Amoi seg' ma uns wieder,DEUM70902152
243,The Power Of Love,Huey Lewis & The News,1985,https://www.youtube.com/watch?v=-UQFBtHEFJ8,aa25aa160eb4578ecfe4f36d40f54d6b607253b2e7f0b62e116dc231309cc047,The Power Of Love- Huey Lewis And The News,USCA20600519
244,Music Is The Key,Sarah Connor,2003,https://www.youtube.com/watch?v=5EmNiiAutno,1c672f776eed930dcfff9e9b09b4991abae5aed4cbca4a6fe78541b292e388bb,Sarah Connor - Music Is The Key (Official Video) ft. Naturally 7,DEE860300940
