Card#,Artist,Title,URL,Hashed Info,Youtube-Title,Year
237,Julien Clerc,Femmes... Je vous aime,https://www.youtube.com/watch?v=oz_fK97ggwc,3ae569888cf44957b38438cd1b8f484af770860c8210ff1eb9ae871f890224e2,Julien Clerc - Femmes je vous aime,1982
238,Alain Delon et Dalida,Paroles paroles,https://www.youtube.com/watch?v=LYAvhujK4nA,4dbcf7277dacb67934e4949da02ccc6f19f8c49f66abcc2f70b08d174fada504,"Dalida, Alain Delon - Paroles, paroles",1973
239,Jennifer Lopez,If You Had My Love,https://www.youtube.com/watch?v=lYfkl-HXfuU,e079687389041a494a6f98606b6d095ac9567a43af55e8f9419f05fdc42bdd86,Jennifer Lopez - If You Had My Love (Official Video),1999
240,The Beach Boys,Surfin' U.S.A.,https://www.youtube.com/watch?v=enlOHxQ0tb4,a223a2e26ca03eaf102677bb7ddbcbda558fea3bec19f30b74c304ae16e42c5f,The Beach Boys - Surfin' U.S.A. (Lyric Video),1963
241,The Cranberries,Zombie,https://www.youtube.com/watch?v=6Ejga4kJUts,a9b2d2165aabf842bb82f500dff4a6966df18dd824bcd5ddd3f49e2e01fb36dc,The Cranberries - Zombie (Official Music Video),1994
242,Amy MacDonald,This Is The Life,https://www.youtube.com/watch?v=iRYvuS9OxdA,db7e6cc2f37b99db9e73bdfa39a773d340c02bfbb8b86ed12be10767ff6af604,Amy Macdonald - This is the Life,2007
243,Bronski Beat,Smalltown Boy,https://www.youtube.com/watch?v=88sARuFu-tc,4854a0c51fd1d119b8e04e79528844b7e915fc8a4223f5c2e4ee3ce6280b3552,Bronski Beat - Smalltown Boy (Official Video),1984
244,Amel Bent,Ma Philosophie,https://www.youtube.com/watch?v=D38EUIll1pM,d31d878fe82be7582de183dc84cd2188fe2472bae786f7792d1ae687dd4b4135,Amel Bent - Ma philosophie (Clip officiel),2004
245,Bill Haley & His Comets,(We're Gonna) Rock Around The Clock,https://www.youtube.com/watch?v=ZgdufzXvjqw,cb8fac82b7c1e9677d2447e8e2b088f6d44039a441f483e545516c1b03012bbd,Bill Haley & His Comets - Rock Around The Clock (1955) HD,1954
246,Justice,D.A.N.C.E,https://www.youtube.com/watch?v=sy1dYFGkPUE,4d31a30faa003386d4319ecbf80b5a9de9fcb7ed65b777c9b5163fd63181e992,Justice - D.A.N.C.E. (Official Video),2007
247,Drake,Toosie Slide,https://www.youtube.com/watch?v=dGYxT1QReQs,697d6ab65aacbabd071157e356a3063a9bd30914f0f237fcff179c12e7250e76,Drake - Toosie Slide (Official Explicit Audio),2020
248,Claude François,Belles belles belles,https://www.youtube.com/watch?v=F6anG1hPs44,dd278e16cbf3b2d84ae91704f920cd83abb028b48ed1b92c9c099cb5d50f7a70,Claude François - Belles Belles Belles (Official Lyric Video),1962
249,Lorie,Je Serai (Ta Meilleure Amie),https://www.youtube.com/watch?v=pOMmS27LY1g,d95c9ac44bfedfe02625384d7c414e93b4fed6b1d116aac0dabbe1b8a39cd6e9,Lorie - Je serai (ta meilleure amie) (Clip officiel),2001
250,Tracy Chapman,Fast Car,https://www.youtube.com/watch?v=AIOAlaACuv4,f725ae6d64a1b8d739ff2495663ed9af00babc422df55f993f4f5e71b80c965e,Tracy Chapman - Fast Car (Official Music Video),1988
251,Beyoncé et Jay-Z,Crazy In Love,https://www.youtube.com/watch?v=ViwtNLUqkMY,7e31969c34b63b85fb7182b566979e0b79d5d17ef946556e31841e166e6bd500,Beyoncé - Crazy In Love ft. JAY Z,2003
252,George Michael et Aretha Franklin,I Knew You Were Waiting (For Me),https://www.youtube.com/watch?v=fDxzQJaA228,566921bced82a4803fc5a222b1425cf37ba37130d3feb828dd6376b6e2b89fb0,"George Michael, Aretha Franklin - I Knew You Were Waiting (For Me) (Official Video)",1987
253,Therapie TAXI,Été 90,https://www.youtube.com/watch?v=sKQIWaEPplQ,43752021e4ca57f951ed581c3c7dc80b6c0e2f583cf37ef64845b1ae72117be5,Therapie TAXI - Eté 90 (Clip Officiel / Rupture 2 merde),2021
254,Mabel,Don't Call Me Up,https://www.youtube.com/watch?v=bkCoJA4CgRY,893a0a5046ab729383b83b7f5a78ff6fab0e89203428a0d338b166d5d00ffb52,Mabel - Don't Call Me Up (Lyrics),2019
255,Nicoletta,La musique,https://www.youtube.com/watch?v=NeyXIyS-sG0,54f9475fe93ae99bb71609629faf575d6f51cbeb366abcbb1cd314586342b8f9,Nicoletta ~ La musique,1967
256,Dany Brillant,Quand je vois tes yeux,https://www.youtube.com/watch?v=hPnzrRHcQeE,6870c5f1f37cabd40e0118a77f33a16982566655e009fd5d8e7cb0399230314e,DANY BRILLANT - Quand Je vois tes Yeux - 1996 (Clip officiel),1996
257,Orelsan,Basique,https://www.youtube.com/watch?v=2bjk26RwjyU,28455b30a43a3604e6bd3f365082293e4fc42daf391625ad547bebabe87dc9fc,OrelSan - Basique [CLIP OFFICIEL],2017
258,Rufus et Chaka Khan,Ain't Nobody,https://www.youtube.com/watch?v=BNirQXe8HOA,53c51d80f4e96f281c4f965d3c4a166e3774b24904718da3c9edc46a01d1e6d6,Rufus and Chaka Khan - Ain't Nobody [HD Remaster] (Official Video),1983
259,Yelle,À cause des garçons,https://www.youtube.com/watch?v=JqYhuwu614Y,a5ceef02370b0ee1e3b2324c2ed771c969a3f61aed07f0a365569f97c4b4ca20,Yelle - A Cause Des Garcons,2007
260,Mungo Jerry,In The Summertime,https://www.youtube.com/watch?v=wvUQcnfwUUM,55b5579c419fff8cfb58dab8b4e75c0110d6ea74a2a7cb0a662b3a3d2c13217c,Mungo Jerry - In The Summertime ORIGINAL 1970,1970
261,Fats Domino,Ain't That A Shame,https://www.youtube.com/watch?v=1Pqs_WZdUdM,65222282042d25c60bb0f3f2f6ed988bb16254ba014c8a13092f35a7de717571,Fats Domino - Ain't That a Shame (1956) - HD,1955
262,Ophélie Winter,Dieu m'a donné la foi,https://www.youtube.com/watch?v=gmuyfiJKFaA,84cfeab5f21bd75629742e179af9d52e7a49723b92e1bfcb7eafca148033f8b2,Ophélie Winter - Dieu m'a donné la foi (Version HD),1995
263,Las Ketchup,The Ketchup Song (Aserejé),https://www.youtube.com/watch?v=arZZw8NyPq8,b4d35c6761c8d3d100c31eff3ec369fdea176fe27247d2e4931a774dd8b60661,Aserejé (The Ketchup Song) [Spanish Version] - Las Ketchup,2002
264,Eric Prydz,Call On Me,https://www.youtube.com/watch?v=qetW6R9Jxs4,054c3947f372bc760b247a11eedd7eeb423632afe8813d464932f38459b8376f,Eric Prydz – Call On Me (Official HD Video) [2004] | MINISTRY VAULTS,2004
265,Jean-Pierre Mader,Macumba,https://www.youtube.com/watch?v=Rd0n3ZL6MeA,d2181ebac2e92578869f0f7df4ae9a3b517d3232bf9386b357d94955801d5e40,Jean-Pierre Mader - Macumba (Clip officiel HD),1985
266,Christophe Maé,On s'attache,https://www.youtube.com/watch?v=rjsG_WGzgTA,d6f8d097b5c81fa2e01fa8989716ad22cace94224dd19d20a2b77c44d01c12fb,Christophe Maé - On S'Attache (Clip Officiel),2007
267,O-Zone,Dragostea Din Tei,https://www.youtube.com/watch?v=YnopHCL1Jk8,777d355af42786f9708a42a03afde035af9c70a419194e6d7bc297f396aee20d,O-Zone - Dragostea Din Tei [Official Video],2003
268,Dadju,Compliqué,https://www.youtube.com/watch?v=5UTwNNXsGbI,3abfaa715cba14a0902fe2d4535caa3ada56a2e9386638c9b4f9868a443a4b17,DADJU - Compliqué (Audio Officiel),2019
269,James Brown et The Famous Flames,I Got You (I Feel Good),https://www.youtube.com/watch?v=Lrv-Morm-c0,5877db65f46b514583006a340f9b40d4fc43b6f3aee8b35bb52d567b904029f2,James Brown - I Got You (I Feel Good) (Live 8 2005),1965
270,Claude Nougaro,Toulouse,https://www.youtube.com/watch?v=BCYo4a0DHJM,1769c585640fa08caead600b46760eb52127d250c8025ecc949ddf848042d51b,CLAUDE NOUGARO Toulouse (live),1967
271,Grégoire,Toi + Moi,https://www.youtube.com/watch?v=kOru9ITtVIg,a3c380875ebbb6c09132dd8aab94254c87f97f5d9c8250d6529364ce5d6248c2,Grégoire - Toi + Moi (My Major Company),2008
272,Jean-Jacques Goldman,AU bout de mes rêves,https://www.youtube.com/watch?v=o3hX0DU1QoI,4d448debda7afe3e4fd499f8636f240eea20531ad35dbba38bad9e44e0c47377,Jean-Jacques Goldman - Au bout de mes rêves (Clip officiel),1983
273,Véronique Sanson,Besoin de personne,https://www.youtube.com/watch?v=dF6Z83zSiqQ,ffacbc56b1e83903658de596f802eb19b2a2f9aa18fd8b599d2af6332d2862ba,Véronique Sanson - Besoin de personne (Audio officiel),1972
274,Joe Dassin,Les Champs-Elysées,https://www.youtube.com/watch?v=1JhYYUWOBBs,332db72efbb4a31a7406035683094494de65c229335c36c9e004822872ccf7f3,Joe Dassin - Les Champs-Elysées (Lyrics Video),1969
275,Daniel Balavoine,Je ne suis pas un héros,https://www.youtube.com/watch?v=4DuUejBkMqE,ff07bbe222e71cfbf7bf8559befe18f54a7eb94c2a9c0b9885332b4573a4cacb,Daniel Balavoine - Je ne suis pas un héros,1980
276,Christophe,Les mots bleus,https://www.youtube.com/watch?v=xJq3g5jG8Vo,d748d21160146a3717ffcba4f23a1ad3d3b9070e5baa375797f92e710b692b9e,"Christophe ""Les mots bleus"" | Archive INA",1974
277,Diam's,La boulette (Génération nan nan),https://www.youtube.com/watch?v=NjDpTzBtHjk,73c7bd714b948a460a72e04acd0b02ebfb7264f796b1438b2d9a5e88ceee6736,La Boulette (Génération Nan Nan),2006
278,Yves Montand,"Moi, je m'en fous",https://www.youtube.com/watch?v=qWDLI9H70KY,99cddf385d29abfce8fd530ce69827d5c6a1e9dcadd3265dd81e855c2f28ea06,Moi j'm'en fous. Chanté par Yves Montand,1952
279,Bob Marley & The Wailers,No Woman No Cry ,https://www.youtube.com/watch?v=mZ6VezKMoRY,1728fc254618e8f718ec15801ddbe6944276357bda60325b4993259fcc3c457c,"Bob Marley & The Wailers - No Woman, No Cry (Live At The Rainbow 4th June 1977)",1974
280,Lynyrd Skynyrd,Sweet Home Alabama,https://www.youtube.com/watch?v=-p8GXZcdrIk,9d441c7491c5516374e5629ba3ae328b2321a0946d9958af48c75afca31c2051,Lynyrd Skynyrd - Sweet Home Alabama (Lyric Video),1974
281,Michel Polnareff,On ira tous au paradis,https://www.youtube.com/watch?v=DBXaKjMsTbI,aa5ff0809db85b71f93a3dac5379a5b7c640d80cdbcd4e491a9c1d6ec39fc823,Michel Polnareff : on ira tous au paradis,1972
282,Ed Sheeran,Bad Habits,https://www.youtube.com/watch?v=ho1RzYneMtM,a2470982875a0ecc53bbcb8d3a261abb86c42259ff73c3ce16d09d9cd2308165,Ed Sheeran - Bad Habits,2021
283,Booba,Petite Fille,https://www.youtube.com/watch?v=QHuo2pIyTH8,ac6dfda5adc0dcb4bd4e5da3b03652c506d03d7b754c3a4b01b675a8935fc6da,Booba - Petite Fille (Clip Officiel),2017
284,Les Poppys,"Non, non, rien n'a changé",https://www.youtube.com/watch?v=u9RkKe22TnI,5afdda844ac80a0408a55a4ac7a301edb9de633c0598b3419750e131ef6495e4,"Les Poppys - Non, Non, Rien N'a Changé • TopPop",1971
285,Gims,Bella,https://www.youtube.com/watch?v=rMltoD1jCGI,4ed693abdd2e8aef597422e6beb9f2ec149e1072d651709ef58ac3914fc56d29,GIMS - Bella (Clip officiel),2013
286,Amii Stewart,Knock On Wood,https://www.youtube.com/watch?v=XKuJUxGntRI,b9b069cd1d0fa943f7595194570a5e1fb5f727a21b2e3b56fc10277aeccea821,Amii Stewart - Knock On Wood (Official Video),1979
287,Coeur de Pirate,Comme des enfants,https://www.youtube.com/watch?v=U-fU_V7Boic,b09e9e1bf0a5fc6123feef0eeb28606fd6a012f7906761a659140aab66bf935f,Cœur De Pirate - Comme Des Enfants,2009
288,Francis Cabrel,Je l'aime à mourir,https://www.youtube.com/watch?v=WRHZoMq3TXc,318a4ef71f8114fc9cd29cb48b7a0a35b880215e5fde739543bd3e6928852559,Je l'aime à mourir,1979
289,Dalida,Laissez-moi danser,https://www.youtube.com/watch?v=_r0Mp28Gkms,1db25f371696ffbb89b70dff82cf75e46abc2797456e30e5bbe709723633d02f,Laissez moi Danser (Monday Tuesday) - [TUBE DISCO HQ] 1979 / Dalida Officiel,1979
290,Tones And I,Dance Monkey,https://www.youtube.com/watch?v=q0hyYWKXF0Q,3c76b4db7461144f3e5663224dd0b95ff55ce9fc0550c9bed8071b571b67143c,TONES AND I - DANCE MONKEY (OFFICIAL VIDEO),2019
291,Aya Nakamura,Djadja,https://www.youtube.com/watch?v=iPGgnzc34tY,3754943a7d6bc7a0017ef7b22d762688ccef01b0169220f2f5a04dd1e027702f,Aya Nakamura - Djadja (Clip officiel),2018
292,Lady Gaga et Bradley Cooper,Shallow,https://www.youtube.com/watch?v=bo_efYhYU2A,a844a8630ddfa66de66870f8ec3dcec94619d03d18602c6e590e14e141f36d1e,"Lady Gaga, Bradley Cooper - Shallow (from A Star Is Born) (Official Music Video)",2018
293,Train,"Hey, Soul Sister",https://www.youtube.com/watch?v=kVpv8-5XWOI,2e631b35f67c4675ccfc7b47189974ec12e0c3964cc47b6abadc5ffdab34024b,"Train - Hey, Soul Sister (Official Video)",2009
294,Tal,Le sens de la vie,https://www.youtube.com/watch?v=nq2cr1D3bvQ,1dcc91faf775efaf6e2d637cd6d652434112f6b7f33bcb08499bad6d8b53a343,TAL - Le Sens de la Vie (Clip Officiel),2012
295,Salvatore Adamo,Tombe la neige,https://www.youtube.com/watch?v=_64nc_NLE_I,91312e67317ae0705612e33c9e1a9d6e88fc42999e83e16f4907ac1111c42b2d,Tombe la neige - SALVATORE ADAMO,1963
296,Zazie,Je suis un homme,https://www.youtube.com/watch?v=oSIoP7h4B_M,1f1b9801a1d63a9c3c7ea8fc9ec1c95ddd848320bb5c29ea611af7c4502aadce,Zazie - Je Suis Un Homme,2007
297,The Kinks,Lola,https://www.youtube.com/watch?v=LemG0cvc4oU,77706b32c3d363335c2d516bcb05bfead76e63b83587c2e89bd3204a17ee6e6f,The Kinks - Lola (Official Audio),1970
298,Plastic Bertrand,Ça plane pour moi,https://www.youtube.com/watch?v=8soQkubMk1g,4baa33a01c8b3eead7250993c318c6262c4765ef01b3915e8397af4d7919cd71,Plastic Bertrand  - Ça plane pour moi (Official Audio),1977
299,-M- (Matthieu Chedid),Qui de nous deux,https://www.youtube.com/watch?v=rZ0hou9AuxU,c0f2df8b76ac00ea35bdaaa2603a3b1c980a36f53c57fa055a6a14af57780a32,Qui de nous deux / Mathieu Chedid,2003
300,Jean-Jacques Goldman,Quand la musique est bonne,https://www.youtube.com/watch?v=-boDeijWuOY,9500df4cb3ef73f5c1e579fb579c87a484c4d2c5013909cb8fb4fdc1ba621e25,Jean-Jacques Goldman - Quand la musique est bonne (Clip officiel),1982
301,Angèle,Balance ton quoi,https://www.youtube.com/watch?v=Hi7Rx3En7-k,83b6eb211b59a50a9c731bd1b3b58e676e47473c26e08a793bd4fc2c84a99cb0,Angèle - Balance Ton Quoi [CLIP OFFICIEL],2018
302,Nancy Sinatra,These Boots Are Made For Walkin',https://www.youtube.com/watch?v=GM1kzbAgo_E,c4b630358560e4b898aa79ea3b904648939bc1df7f66ba68a3647b4c122feeb9,Nancy Sinatra - These Boots Are Made For Walkin' (Official Music Video),1965
303,Jacques Brel,Ne me quitte pas,https://www.youtube.com/watch?v=oR_SZR_tmxM,cb5f21ab9598202bb3d7bc5e161683f88069b69ab200dfff08ffe7ab0d986f8f,Jacques Brel - Ne me quitte pas,1959
304,Nino Ferrer,Le sud,https://www.youtube.com/watch?v=aW3e2knvaE0,fc78abad1191e0496141c80d0dfd7d1236f135c0df20cb9bc99a7b9e89357aae,Nino Ferrer - Le Sud (Clip Officiel),1975
305,Elton John,Your Song,https://www.youtube.com/watch?v=FT3D1Cu6g10,cd4fcee7a74668065835d0ec921dc71881088260f3de52b450e29adfc26ec4a6,Your Song,1970
306,ABBA,Waterloo,https://www.youtube.com/watch?v=Sj_9CiNkkn4,c646d8b8ee151cfc64a3035caf9e94a1cadfd70ce317c6edf68ff3cec415506d,ABBA - Waterloo (Official Music Video),1974
307,The Everly Brothers,All I Have To Do Is Dream,https://www.youtube.com/watch?v=tbU3zdAgiX8,0db394ba354cd00bfb2cd15ee3067d275fd7ca4610ad83e5760b5725ccde6c3e,All I Have To Do Is Dream - Everly Brothers,1958
308,Mika,Elle me dit,https://www.youtube.com/watch?v=NiHWwKC8WjU,9b4f379af108143586369eaa62a86393a8ed2b316153e95c3d37616c9f4cd0b4,MIKA - Elle Me Dit (Clip officiel),2011
