Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title,ISRC
231,Everlong,Foo Fighters,1997,https://www.youtube.com/watch?v=eBG7P-K-r1Y,e3b6decac1c4646a18514009414f401c0a7d5899a19c8f91cf99fb89c3652634,Foo Fighters - Everlong (Official HD Video),USRW29600011
232,Tanzt du noch einmal mit mir?,Broilers,2011,https://www.youtube.com/watch?v=tMt5hl14yXs,b134198887627499ebcda94fb3eb690df9f531b030387331d4a81841ff8e78a2,Broilers - »Tanzt du noch einmal mit mir?« (Outback Session),GBDHC1122904
233,Run To You,Bryan Adams,1984,https://www.youtube.com/watch?v=nCBASt507WA,ad4f741bea6bf8d6ccd240701bfbfaa40b7185d7838e21d31f693c3d746e20c6,Bryan Adams - Run To You,USAM18490003
234,I Hate Everything About You,Three Days Grace,2003,https://www.youtube.com/watch?v=d8ekz_CSBVg,dbbf3c88272cadeb45cbc46a0ca473152c756a6602c3eb31aafcf2d99ad1182f,Three Days Grace - I Hate Everything About You (Official Video),USJI10300075
235,Separate Ways,Journey,1983,https://www.youtube.com/watch?v=LatorN4P9aA,3f01af057a35de0650b512686da121989e9a518df6af745500bc2197e2846036,Journey - Separate Ways (Worlds Apart) (Official HD Video - 1983),ITG270800246
236,Still into You,Paramore,2013,https://www.youtube.com/watch?v=S4o7vRDs3XE,7f0bd725f5ade64e411c821238129c6573413e05ed5410759e0319d1462e95be,Paramore - Still Into You (Official Music Video),USAT21300012
237,Sharp Dressed Man,ZZ Top,1983,https://www.youtube.com/watch?v=7wRHBLwpASw,a2cc2c0c453fab912c8e6a684648bec69f4a0a92c6fa9c8e7e44dae496a60f92,ZZ Top - Sharp Dressed Man (Official Music Video) [HD Remaster],USWB10901928
238,Barracuda,Heart,1977,https://www.youtube.com/watch?v=VdOkQ6THDVw,412aee85c82d64fa6767d035d6aa2e6eae82d61659b705f7ff88f339829c4a9b,Heart - Barracuda (Audio),USSM10009075
239,Last Resort,Papa Roach,2000,https://www.youtube.com/watch?v=j0lSpNtjPM8,b299ccf6339713b9bd862e503560231c8b330030d33d12d39132244892ddfbc1,Papa Roach - Last Resort (Squeaky Clean Version) (Official Music Video),USDW10021712
240,Born To Be Wild,Steppenwolf,1968,https://www.youtube.com/watch?v=J7A1pauduXU,f5d8a9fd691a9935f3962e33fc9b323035150caab4022ce021f22a99af4339ff,Steppenwolf - Born To Be Wild  (Official Music Video),USMC16846563
241,Buddy Holly,Weezer,1994,https://www.youtube.com/watch?v=SiJie3Z7DG8,0579f02c6d0342e448e4121cf1b25267cfca4f15debf2c0be54b8a0f0cbe464e,Weezer - Buddy Holly (2024 Remaster),USGF19562907
242,Your Betrayal,Bullet For My Valentine,2010,https://www.youtube.com/watch?v=IHgFJEJgUrg,25d08ea1a65fd528535d5dda73bf3e644e937b17d3a9cbbddb9d8af4954153d8,Bullet For My Valentine - Your Betrayal (Official Video),USJI11000030
243,She Sells Sanctuary,The Cult,1985,https://www.youtube.com/watch?v=tGGriaLbna0,47a482a74ac8b0e0ae3c2f147bef4633747309af24a197a4203436dd145b2a68,The Cult - She Sells Sanctuary HD/HQ,GBAZP9700076
244,Coming Undone,Korn,2005,https://www.youtube.com/watch?v=CSJXle3LP_Q,944fc493e98766287ef53e1f7caeb60e75d1134c909a229b2d6f4e9de8b7ca68,Korn - Coming Undone,USVI20500588
245,Jailhouse Rock,Elvis Presley,1957,https://www.youtube.com/watch?v=PpsUOOfb-vE,02242b58761eecaa7e201aefe62d48e2dd19cd3c0dae307f2ae401ec30cfb58a,Elvis Presley - Jailhouse Rock (Official Audio),USRC15705223
246,Break,Three Days Grace,2009,https://www.youtube.com/watch?v=_4VCpTZye10,811a3b0f03725210f717b5490882a4ac3c9da8dcb491ca09c50ef61409650f89,Three Days Grace - Break,USJI10900480
247,Riptide,Beartooth,2023,https://www.youtube.com/watch?v=Zv3t0Fvgvik,e4ee8fb0f61da8b0cfd372cde7533c593f50c59a4304b906d260be9c70a2061a,Beartooth - Riptide (Official Music Video),USP6L2201114
248,Hey Joe,Jimi Hendrix,1966,https://www.youtube.com/watch?v=rXwMrBb2x1Q,788147c7bd2ed9d9f9384a1ba18e6c3eae0ccc90d8034d5398972313b1ccc78d,The Jimi Hendrix Experience - Hey Joe (Official Audio),USQX90900767
249,The Anthem,Good Charlotte,2002,https://www.youtube.com/watch?v=desJKYvdq9A,586dabd5162e0d062298d4f4a3879498eac4a5e8562fcea4d26e8fd6de712765,Good Charlotte - The Anthem (Official Video),USSM10209827
250,Entre dos tierras,Heroes Del Silencio,1990,https://www.youtube.com/watch?v=1H8wSL8x9bA,d5c9b52cf5d20403fd6a6c7c9b765baed916a2b6d47baedc16b79c5947647d4f,Heroes Del Silencio  Entre dos tierras  (La2 - 1990),ES5089000064
251,1985,Bowling For Soup,2004,https://www.youtube.com/watch?v=K38xNqZvBJI,289c0253dc5fd79788b8986b130da9f6e842fbf59cc2b69d098c1d468c3ec916,Bowling For Soup - 1985,USJI10400613
252,Mother,Danzig,1988,https://www.youtube.com/watch?v=uPugn_05Qac,042ee6282b899a177f718ed5d0297f252fb9b9aa63a01fbf76d1f1e7236c5d1a,Danzig - Mother,USSM18800169
253,Dark Matter,Pearl Jam,2024,https://www.youtube.com/watch?v=6Fx8LprPMIU,0dfa6ece3202e20e5c4cf9c04a22f97d9374d9d8b06f23b7d5426d20141fa3d3,Pearl Jam - Dark Matter (Official Visualizer),USUG12309749
254,Won’t Stand Down,Muse,2022,https://www.youtube.com/watch?v=d55ELY17CFM,d1e3253d219e98054f1c45f7ae7d0bc525d4a08c5235b8983c89273dd207b139,Muse - WON'T STAND DOWN (Official Video),GBAHT2102036
255,School's Out,Alice Cooper,1972,https://www.youtube.com/watch?v=2Oo8QzDHimQ,99ceed0d8169a23eb509224bd6e005e48aba1029fd808a86e1614e4e78b36de7,Alice Cooper - School's Out (from Alice Cooper: Trashes The World),USWB19900782
256,My Own Summer (Shove It),Deftones,1997,https://www.youtube.com/watch?v=XOzs1FehYOA,1fe1fcc53348e0daaf13e3b724673c865688d4ca5716ec6047e4f42964b656b6,Deftones - My Own Summer (Official Music Video) [HD Remaster],USMV29700142
257,Trouble’s Coming,Royal Blood,2020,https://www.youtube.com/watch?v=uURsMKMloM8,a7c6bf3525ebfc5643842e7ae614c834ee3c1264c63e5278dc20c67503137515,Royal Blood - Trouble's Coming (Official Video),GBAHT2000193
258,Panama,Van Halen,1984,https://www.youtube.com/watch?v=fuKDBPw8wQA,48c2fcb7166713e522767fda352979facc1a8bb8d72b30ca9f78b3cc2682a937,Van Halen - Panama (Official Music Video),USWB18300002
259,All I Want,A Day To Remember,2010,https://www.youtube.com/watch?v=Pn-6eOxnEMI,59991c992df2e14d5eba51bf70a5f444c6ecd20386513bdf48e1156cd77a1cba,A Day To Remember - All I Want (Official Video),USVIC1060302
260,Walk This Way,Aerosmith,1975,https://www.youtube.com/watch?v=4c8O2n1Gfto,707ae4aa5082aa8e2ea38e1a4760c58c6bbce82e4c8a0a07079b849daf4c75a7,Aerosmith - Walk This Way (Audio),USSM19906481
261,Johnny B. Goode,Chuck Berry,1958,https://www.youtube.com/watch?v=Y-9Y4CCIWnM,1bf54a0d9201f5c3ac8b208417b579a8c2efdec38cc78a9fa8b9915730dfb18f,Johnny Be Goode,USMC15719963
262,Song 2,Blur,1997,https://www.youtube.com/watch?v=SSbBvKaM6sk,3f2b7ff3f51bb6b8f8385f661cc25567ed2a2e28bd7c61b5204aea9b463a4915,Blur - Song 2 (Official Music Video),GBAYE9600015
263,Stacy's Mom,Fountains Of Wayne,2003,https://www.youtube.com/watch?v=dZLfasMPOU4,fcfb0ab4bcf99fd2c6591bb9e43a3ad5d7625821ad1d4284ac1f1360436ded66,Fountains Of Wayne - Stacy's Mom (Official Music Video),USESC0300016
264,Rockstar,Nickelback,2005,https://www.youtube.com/watch?v=ta-v8foO8r0,def5dde293606305aa3b8a513db4afd3b977632da11942027eb0023d5d428b96,Nickelback ~ Rockstar ~ 2005 ~ Single Audio Video,NLA320581343
265,Raining Blood,Slayer,1986,https://www.youtube.com/watch?v=CkaE237oiwE,d47d69d5de9572fa116c871c0a7a34804b93a06e3f327f3091d192ad6e12cb8c,Raining Blood,USSM18600241
266,Monster,Skillet,2009,https://www.youtube.com/watch?v=1mjlM_RnsVE,e27d06f3be711eae189b9303c4a584790b2de0114bbb6e14e36c1e819d0223fb,Skillet - Monster (Official Video),USAT20901851
267,Dirty Little Secret,The All-American Rejects,2005,https://www.youtube.com/watch?v=gPDcwjJ8pLg,65fab699e61d9f25bc33c9ed7b7aa482d3e03b30917d84f7b3fc2cb4e34aef42,The All-American Rejects - Dirty Little Secret (Official Music Video),USDW10500128
268,Just Pretend,Bad Omens,2022,https://www.youtube.com/watch?v=GLRFl26Q92s,7491504d444e8e73638daed95fc0ce7040dfda4ef35c33de2418b19d61ec9c60,BAD OMENS - Just Pretend (Official Music Video),USYFZ2264208
269,All Right Now,Free,1970,https://www.youtube.com/watch?v=5wiF6b4rxno,5503f1e097e6fcc970259be1c7211d00e48b03b4c505b9b2623cd5c43d0cc163,Free - All Right Now,GBAAN7000001
270,Baba O'Riley,The Who,1971,https://www.youtube.com/watch?v=QRTNm6GLJYI,a3d369a964c68468db958f6eb3f21cf92cbafcf05ebaa4745abfc5daab4ce771,The Who - Baba O'Riley (Lyric Video),GBAKW7100001
271,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,2010,https://www.youtube.com/watch?v=4fZ4PyMQ9rU,90c6dafe67c9f909015239c55dc9a2d3fc9cc908aaaeb49bf48bd04a7e70bc60,Na Na Na (Na Na Na Na Na Na Na Na Na),USRE11000909
272,Rock You Like A Hurricane,Scorpions,1984,https://www.youtube.com/watch?v=6yP1tcy9a10,bcc639aa3a7ccea7b21fd4ff3f427ab2b65d319a5a36aab3ef697ee930c98cf9,Scorpions - Rock You Like A Hurricane (Official Music Video),DEC371300042
273,Cold as Ice,Foreigner,1977,https://www.youtube.com/watch?v=ySb1f9zWJkQ,1e900906d57139a3b6e250f42f7b8991a1d97408a2dd9412a09c6e27e3fb8bb4,Foreigner - Cold As Ice (Official Music Video),USAT29900657
274,Money - 2023 Remaster,Pink Floyd,1973,https://www.youtube.com/watch?v=-0kcet4aPpQ,2ce1fae22a6ed15cb037c32d8da9db66c43968c6e4f838ce953729fcf5a4380c,Pink Floyd - Money (Official Music Video),GBN9Y2200020
275,White Wedding,Billy Idol,1982,https://www.youtube.com/watch?v=AAZQaYKZMTI,3e54b92b7b7fa2519464a1d9070e7ce67369be7f3ed663a1d2ffc0ce9c79ff76,Billy Idol - White Wedding Pt 1,USNPD1227957
276,Renegade,Styx,1978,https://www.youtube.com/watch?v=E9eLz4DrwF8,645920b7923645436c61edc43d13c09bfd4dc9819203d5644f3b1d4dc2b2bedc,Renegade,USAM17800365
277,The Pretender,Foo Fighters,2007,https://www.youtube.com/watch?v=SBjQ9tuuTJQ,4922376db7908a5452d9c2c7e539e731bae6232501ad8d3fb58a844028f03c70,Foo Fighters - The Pretender,USRW30700007
278,Be Bop a Lula,Gene Vincent,1956,https://www.youtube.com/watch?v=lpitKOk5TSc,48e58455de1654e88fdb0c512487d63c7e92c923de8e2293117193148a9589ec,Be bop a lula,FR8V60700068
279,Roxanne,The Police,1978,https://www.youtube.com/watch?v=3T1c7GkzRQQ,70be3dbed3e671be9da82ff39f1b7719be81bab6efbafb8511c2a6cd1df02376,The Police - Roxanne (Official Music Video),GBAAM0201086
280,Hold the Line,TOTO,1978,https://www.youtube.com/watch?v=htgr3pvBr-I,c9254b73b830095fb0d81a69782ebf59c44efb4d7c090cc10fba6a9c24958658,Toto - Hold The Line (Official Video),USSM17800444
281,The Boys Are Back In Town,Thin Lizzy,1976,https://www.youtube.com/watch?v=wIE5wwvicew,ee512669a8a5a148b97fba6e5b1e6df60bc9fb2bd05271b73ef450e6f8449f62,Thin Lizzy - The Boys Are Back In Town (Official Lyric Video),GBF087600063
282,LosT,Bring Me The Horizon,2023,https://www.youtube.com/watch?v=L6tHMDaGgho,793968156a46c99e2c1c342dda86eeedb06e90bd9f167b34ab0c96d752716c38,Bring Me The Horizon - LosT (Lyric Video),GBARL2202050
283,CMFT Must Be Stopped (feat. Tech N9ne and Kid Bookie),Corey Taylor,2020,https://www.youtube.com/watch?v=BEPI69cx22E,ca28217c0158084c8000ed1bfdfb1627eb2159107971ce163491522af2f58e63,Corey Taylor - CMFT Must Be Stopped (feat. Tech N9ne & Kid Bookie) [OFFICIAL VID,NLA322000271
284,(Don't Fear) The Reaper,Blue Öyster Cult,1976,https://www.youtube.com/watch?v=Dy4HA3vUv2c,e3741464b02f5d6f6a40ada4b4e03b43d1dbeff825f9c781a9443ad1d85ed14f,Blue Oyster Cult - (Don't Fear) The Reaper (Audio),USSM17600477
285,The Vengeful One,Disturbed,2015,https://www.youtube.com/watch?v=8nW-IPrzM1g,1d0a40d4174ed9b4dcd30b85a808d6a7c05096cf7bcf252e0f17f751047b422f,Disturbed - The Vengeful One (Official Music Video) [4K UPGRADE],USRE11500172
286,Don't Stop Believin',Journey,1981,https://www.youtube.com/watch?v=VcjzHMhBtf0,b99122c32f4adb7ddbfcc4bda69bf4a8c90fa91783379f814e992ac789ca231d,Journey - Don't Stop Believin' (Live 1981: Escape Tour -[NO-BREAK SPACE]2022 HD ,USSM18100116
287,Everybody Talks,Neon Trees,2011,https://www.youtube.com/watch?v=ulNS48wPZ4Q,94dd8e31ee434bb25fcbabd5b3c133d57f8329d42243802154744a141a090f44,Neon Trees - Everybody Talks (Lyrics) | It started with a whisper,USUM71119189
288,Just A Girl,No Doubt,1995,https://www.youtube.com/watch?v=PHzOOQfhPFg,a0c8246bb8d8f7041586de47bac630e56ac1642ff0842bd89b3c1d368c43d5c1,No Doubt - Just A Girl,USIR19500272
289,Tom Sawyer,Rush,1981,https://www.youtube.com/watch?v=Gztabfs5ngA,92c583e4c2e0aba0c21fbfaf9afad4ae4f994d4b3912c058ed9d7d11a2efb62f,Tom Sawyer - Rush (HD Remaster by Platinum Productions),USMR18180103
290,Planet Zero,Shinedown,2022,https://www.youtube.com/watch?v=IipnUpoW-58,af0ea83a177d5718860230ab14c24afe2bb2d0e7bea3bfc034f28cb731b3d65d,Shinedown - Planet Zero (Official Video),USAT22108481
291,If Tomorrow Never Comes,Wage War,2021,https://www.youtube.com/watch?v=qV_yJgqT2aY,3b3c10c5f42f0be6b51bff4efd4dd9186c6a2c7ab610fb5e269b1583a9bff0c2,11 Wage War - If Tomorrow Never Comes,US5262124230
292,Dark Side,Blind Channel,2021,https://www.youtube.com/watch?v=JXEK-fc3_BU,2a28c097a8d3270702e08e12bb2823e22add1767c4eeb2866fc7d693ea6738c3,Blind Channel - Dark Side (Lyric Video) // UMK21,FIRAN2100001
293,Absolute Zero,Stone Sour,2012,https://www.youtube.com/watch?v=j98jxCqh1IA,25117b395e7772a92513c397c8fa42daf31610fd2dbf5fe18dae5efa14df293e,Stone Sour - Absolute Zero (Germany 2012 Musicvideo - fan art),NLA321292440
294,Could Have Been Me,The Struts,2014,https://www.youtube.com/watch?v=ARhk9K_mviE,9898254f06b16993d9c8938c847310c1bb8c9ea57f835b9ae544fc95effcf39b,The Struts - Could Have Been Me (Official Music Video),GBUM71304611
295,White Rabbit,Jefferson Airplane,1967,https://www.youtube.com/watch?v=pnJM_jC7j_4,f05bbc3e64d3de50a22fb70a7866d5a754fa492ceb1cebb11bdf0ae1e1002a3c,Jefferson Airplane - White Rabbit (Official Audio),USRC10301017
296,Nightmare,Avenged Sevenfold,2010,https://www.youtube.com/watch?v=EEGAeVEy5T4,8df8785d67c90be2a7b5eb4a960144f08e5ab273e972a24d1c39838da74910bc,Avenged Sevenfold - Nightmare (Live From Hollywood),USWB11001149
297,Bohemian Rhapsody,Queen,1975,https://www.youtube.com/watch?v=fJ9rUzIMcZQ,d0a3355898f0c40b637de792416161967e71d3c774fba2959df274808cffc0de,Queen [EN DASH] Bohemian Rhapsody (Official Video Remastered),GBUM71029604
298,Dancing With Myself,Billy Idol,1980,https://www.youtube.com/watch?v=FG1NrQYXjLU,280d1d89e9b9ad03c91367941ffd2ccb45301d82bd3f590eedccad695f2dfeaf,Billy Idol - Dancing With Myself,USNPD1217889
299,Duality,Slipknot,2004,https://www.youtube.com/watch?v=L67svuppHcc,c32dbb8f91afe55b6df2a2481aa69bd10a31b9704fce1fee874a8f2e04b66220, Duality  Slipknot 2004,NLA320420785
300,Bark at the Moon,Ozzy Osbourne,1983,https://www.youtube.com/watch?v=LplPi2CxNHI,6ec329b47bdb9375a1f449a03798074fe32035fc0ff791635992c25a0cf180f1,Ozzy Osbourne - Bark at the Moon (Official Music Video),USSM18300021
301,Bite Me,Avril Lavigne,2021,https://www.youtube.com/watch?v=ciqUEV9F0OY,22d7f33005cd3fa355e6e4f43acdd903e64ee17a8717411f45652a05d61512db,Avril Lavigne - Bite Me (Official Video),USAT22107181
302,Immigrant Song - Remaster,Led Zeppelin,1970,https://www.youtube.com/watch?v=RlNhD0oS5pk,7aa67a0bff06ba6f2fccc471849c64eab225132094c33cfc21a0e905dbd6a220,Led Zeppelin - Immigrant Song (Live 1972) (Official Video),USAT21300934
303,House of the Rising Sun,The Animals,1964,https://www.youtube.com/watch?v=2JUO8oKzups,1bf7d92e2a69ea115f1cea096068b792f716bbe4fc62fa48565799eb4106435b,The Animals   House of the Rising Sun 1964 Offical Music Video,GBAYE6400209
304,London Calling,The Clash,1979,https://www.youtube.com/watch?v=EfK-WX2pa8c,a7f22602f30026c812f7f24c856d3dbecbd6ec8c36dc78f58ab6ccbdb6ca3e46,The Clash - London Calling (Official Video),GBBBN7902002
305,Fox On The Run,Sweet,1974,https://www.youtube.com/watch?v=eE9tV1WGTgE,649304b1858a7e4c4ea2d40efb0811a07496797f5d7c9c64a4f7a97c31caf0b8,Lenka - Everything At Once,USA371080587
306,I Wanna Be Sedated,Ramones,1978,https://www.youtube.com/watch?v=bm51ihfi1p4,630d8ea98b6db0d64e6025f26ecb453fcf718d4aca503f6b1be64b2f7ec97216,Ramones - I Wanna Be Sedated (Official Music Video),USRH11802019
307,Highway Star,Deep Purple,1972,https://www.youtube.com/watch?v=AqEW53Ui2no,b2deb1ea2ecd7be0b187afa62b5dce4c8ae6b02cf866b9982cdd43dc1ab884e1,Deep Purple - Highway Star (Official Video),GBDXG0600146
308,Figure It Out,Royal Blood,2014,https://www.youtube.com/watch?v=jhgVu2lsi_k,504f987641badd6e5336e1a698da8a0056e36a27d3df163ad27b6d05f2d9950e,Royal Blood - Figure It Out (Official Video),GBAHT1400222

