Card#,Title,Artist,Year,URL,Hashed Info,Youtube-Title,ISRC
114,Da Doo Ron Ron,The Crystals,1963,https://www.youtube.com/watch?v=L0dikX80Ed8,5c6ec4737277bdea7ab58eb5afad8d94ccdd9f4ec48331c31a8c8638b6d866ab,The Crystals - Da Doo Ron Ron (HQ),USQX91100116
115,As It Was,Harry Styles,2022,https://www.youtube.com/watch?v=H5v3kku4y6Q,67532fcb1426e5a20bc97422a78283abfe11fd1ca3199763b046a92d3d4b8329,Harry Styles - As It Was (Official Video),USSM12200612
116,California Girls,The Beach Boys,1965,https://www.youtube.com/watch?v=DR2lvcdKSdU,dee9e1dec68f0b6188d64297ba1e1b2600206e8eb7a46bdb9437e831ac14b1f4,California Girls (Stereo),USCA21202105
117,Low (feat. T-Pain),Flo Rida,2007,https://www.youtube.com/watch?v=U2waT9TxPU0,7d07799a54d05070fcaf928027b095be66666a98e5224a69d8a790baa825c21b,Flo Rida - Low (feat. T-Pain) [from Step Up 2 The Streets O.S.T. / Mail On Sunda,USAT20705841
118,On The Floor,Jennifer Lopez,2011,https://www.youtube.com/watch?v=t4H_Zoh7G5A,6140063b6872200a003bc270b4025831c31b03526761f95d7c000180623a122e,Jennifer Lopez - On The Floor ft. Pitbull,USUM71104034
119,School's Out,Alice Cooper,1972,https://www.youtube.com/watch?v=RWgTD_0jxeE,bf38a3d3c7f99626889813e53129396efee3132b3982dbc80a5620564a414a6c,School's Out (2002 Remaster),USWB19900782
120,Sweet Caroline,Neil Diamond,1969,https://www.youtube.com/watch?v=4F_RCWVoL4s,691b159034acb0d981b7df767b849065a7110030fc85650c388095d5b76a1ae1,Neil Diamond - Sweet Caroline (Audio),USMC16991138
121,Mi Gente - Original Mix,J Balvin,2017,https://www.youtube.com/watch?v=wnJ6LuUFpMo,47fd51f86b543b00c3e1ae71d224cad40dc7b17bfed4c8936f658ed48ec50154,J Balvin_ Willy William - Mi Gente (Official Video),FR22F1701790
122,Levels - Radio Edit,Avicii,2011,https://www.youtube.com/watch?v=NNC3iNivkEw,61e47f1129fd74baabd6f7e7f532ef9b3eaff838e9fdabe77a5553746235bed3,Levels (Radio Edit),SEUM71100962
123,Stuck In The Middle With You,Stealers Wheel,1973,https://www.youtube.com/watch?v=3Er2qxsbfZw,b459ce42bbe9467a11a545f7821874367bbfeb875513da51172963fe8f889bf5,Stealers Wheel - Stuck In The Middle With You (1972),GBAAM7200002
124,Bang Bang,Jessie J,2014,https://www.youtube.com/watch?v=0HDdjwpPM3Y,b530371819f38ff4240716a6fa3d886b0b2ca0ed2a8fd692d108c80d10615f1e,Jessie J - Bang Bang ft. Ariana Grande_ Nicki Minaj,USUM71409737
125,Friday On My Mind,The Easybeats,1966,https://www.youtube.com/watch?v=rOtnpb2EtQ8,1d74bf3f34ebe06f97375ca3a993ac6e3f07ff7bf05efe829499eeaca6b99ac2,The Easybeats - Friday On  My Mind (Official Audio),AUAP06600062
126,French Kiss,Lil' Louis,1989,https://www.youtube.com/watch?v=sIah2FJn5eY,6a1f35b02dcd1d7257589026f79731a789903aec8339b9225f7b51639a5c482b,Lil Louis - French Kiss (Official video 1989),USSM18900036
127,Like a Prayer,MadHouse,2002,https://www.youtube.com/watch?v=NtJkaBupXK0,a40b84b09d61a5c332641d0d4d1e3d2d6624bb428a41c28feb31fc9ba2065dd5,Mad' House - Like a Prayer (Main Mix Edit) 2002 Music Video,FRO060200100
128,Be My Baby,The Ronettes,1963,https://www.youtube.com/watch?v=jSPpbOGnFgk,e7cf10fa26a9498bfff71f71cfa24f4a4cc23ffec13442ea5dc23e371ac557f9,The Ronettes - Be My Baby (Official Audio),USQX91100088
129,Round Round,Sugababes,2002,https://www.youtube.com/watch?v=FHh86ySgKrA,3f97b28b185697eca4a6a0ac7e28491b7f17e625f81af99b9adbeb2d4f56f336,Sugababes - Round Round (Official Video),GBAAN0201114
130,Let's Talk About Sex,Salt-N-Pepa,1990,https://www.youtube.com/watch?v=ydrtF45-y-g,f70a98f8785ce6ccfce05c3ea006fa111d20348c62f2edf6e7ba63ef49fccaf2,Salt-N-Pepa - Let's Talk About Sex (Official Music Video),USIR20180412
131,Ti Sento,Matia Bazar,1985,https://www.youtube.com/watch?v=ZoBrzWSOa24,52660539f5573bdeecc478fabc3c2dab48b045940c57f2c117b5baa5f75cf9a4,Matia Bazar - Ti Sento [MULTI] Karaoke - 1985 HD & HQ @LouVDJOfficialItaly,ITPOO8500002
132,Stronger,Kanye West,2007,https://www.youtube.com/watch?v=PsO6ZnUZI0g,41deb56c601fb70af1442aecb17f568010ce795de4adf8a303f4ce532ac81765,Kanye West - Stronger,USUM70741299
133,Candyman,Christina Aguilera,2006,https://www.youtube.com/watch?v=-ScjucUV8v0,4e7bef1805626d0e90f574f6f59899f19f2445e0847c7ed9edbd5a8b287bc8cf,Christina Aguilera - Candyman (Official Video),USRC10600413
134,How Do You Do!,Roxette,1992,https://www.youtube.com/watch?v=nx2iLOvP0rM,281bfac50c2ce037e95a49f8b99b9cb2d78ef6d2790506f1a15b6e9d7f3dd1c1,Roxette - How Do You Do!,SEAMA9252010
135,Pray,DJ BoBo,1996,https://www.youtube.com/watch?v=aJbsdoDHUrI,9cb1a83c2e82bcf6b4d2ef0b4d115cdc24faf27ae11a8fe6da8ea46a3e4c759b,DJ BoBo - PRAY (Official Music Video),DEMI69600002
136,I Want It That Way,Backstreet Boys,1999,https://www.youtube.com/watch?v=4fndeDfaWCg,661713c05596574d4aaec9632465399c676bf311c77acb6b2e673c747f2f161d,Backstreet Boys - I Want It That Way (Official HD Video),USJI19910614
137,Rhythm Of The Night,DeBarge,1985,https://www.youtube.com/watch?v=cAQSZhazYk8,79515855217c77ffdb0cc38287053c04788c56fb2efa546083c67d5de2af9d31,DeBarge - Rhythm Of The Night (Official Music Video),USMO18500526
138,The Emptiness Machine,Linkin Park,2024,https://www.youtube.com/watch?v=SRXH9AbT280,3c8f6eea90bf4548347a1a2c3588976a01f4faaaf0e6218b7ee1cc9d3b27b645,The Emptiness Machine (Official Music Video) - Linkin Park,USWB12403464
139,Oh Carolina,Shaggy,1993,https://www.youtube.com/watch?v=BtLqmWt2h2g,69cc0e7f3ba624113f8f0889d921446b1b8082833f54772e0e0c74fe784bd98e,Shaggy - Oh Carolina 1993 (Official HQ),GBAAA9200185
140,The Final Countdown,Europe,1986,https://www.youtube.com/watch?v=9jK-NcRmVcw,59ad98f45d1fd88c00c5968742a87cf64ff35b83fda960dee8a5a63fcfd75f16,Europe - The Final Countdown (Official Video),USSM18600196
141,A Dios Le Pido,Juanes,2002,https://www.youtube.com/watch?v=kMIaYXxLnUA,5256a6ff4da15680bc5d9d9f5fe79f1e6b1cdf4a6cfe544e5c36968a10790c00,Juanes - A Dios Le Pido,USUL10200158
142,Mr. Brightside,The Killers,2003,https://www.youtube.com/watch?v=gGdGFtwCNBE,df95aadc4fbb0e50e1304b592f56d58d2c36622a5ce004724706cf8919d539ac,The Killers - Mr. Brightside (Official Music Video),USIR20400274
143,Bootylicious,Destiny's Child,2001,https://www.youtube.com/watch?v=IyYnnUcgeMc,7cd597f99177c71b1371a1763466fc3c4ff89c107c70086b5fb1e776c0f7cad7,Destiny's Child - Bootylicious,USSM10102677
144,"Schnaps, das war sein letztes Wort",Willy Millowitsch,1960,https://www.youtube.com/watch?v=XaL872tHYgY,2322a9f735311d5f6f2ca1e00e0ab63ee1745963de942fa6517b515c3bf44cf7,Willy Millowitsch - Schnaps_ das war sein letztes Wort,DEA347800973
145,Sound Of The Underground,Girls Aloud,2002,https://www.youtube.com/watch?v=V9Wv4SCBiTE,fd406d19530c8542f389371cdbf339e3289d12d4c08a744d1ee939d4ac2d4680,Girls Aloud - Sound Of The Underground (Official Music Video),GBAKW0201569
146,I Could Never Love Another (After Loving You),The Temptations,1968,https://www.youtube.com/watch?v=2dRsSJM0rO0,6fd0ed8675903d219c1017eace67bf35638424e630b4658843cdf283e3e7f052,I Could Never Love Another (After Loving You),USMO16800257
147,It's My Party,Lesley Gore,1963,https://www.youtube.com/watch?v=9bYUCvk0_zc,03f88f6eb80a6eafcb0a2beeff7c94baf32de0c389f6d7c42fff9e176f23e53b,Lesley Gore - It's My Party (Official Audio),USPR36205231
148,(It Goes Like) Nanana,Peggy Gou,2023,https://www.youtube.com/watch?v=sCz5y84dwuA,15d27578abbfe3b97ca79e471796deac72383bfc7cc42cb0bfe1d93119caec4f,Peggy Gou - (It Goes Like) Nanana - Official Video,GBBKS2300080
149,TEXAS HOLD 'EM,Beyoncé,2024,https://www.youtube.com/watch?v=238Z4YaAr1g,fd3a5c9a630de97a37dfa17d0f00548fcd46389ec4aac28320e73fececf4b459,Beyonc[LATIN SMALL LETTER E WITH ACUTE] - TEXAS HOLD 'EM (Official Visualizer),USSM12401302
150,Faded,Alan Walker,2015,https://www.youtube.com/watch?v=60ItHLz5WEA,20425f27202e0e52b487dad90fdf1ce1af4a63c0e946765125de13162c0d9453,Alan Walker - Faded,NOG841549010
151,Banana - feat. Shaggy,Conkarah,2019,https://www.youtube.com/watch?v=Ydtzs319T3s,6209347b702d93aad9eeb9f781fc968569b9186b7a6e9d09f57270198e746a69,Conkarah -  Banana (feat. Shaggy)  (Official Music Video),QMRSZ1901446
152,Seven Nation Army,The White Stripes,2003,https://www.youtube.com/watch?v=0J2QdDbelmY,d3694643ec152040677f55efe88fb31a430adf4f043ca988f8bdefb498a0ce0e,The White Stripes - Seven Nation Army (Official Music Video),USVT10300001
153,Accidentally In Love,Counting Crows,2004,https://www.youtube.com/watch?v=wqFeFo3v5L8,e29bb05ace008e39a6208001521e6c8d1674cd457aca3246188bb22e97a227e9,Counting Crows Accidentally In Love,USIR10400291
154,Ma quale idea,Pino D'Angiò,1980,https://www.youtube.com/watch?v=0Ylg-XD15jw,090d29852bcb207b0d9ba73a8f9c67920d74b95fc6090d463e4f9dd0e67cf7a5,Pino D'Angio - Ma quale idea (1981) English subtitles,ITA647900295
155,Call Me,Blondie,1980,https://www.youtube.com/watch?v=StKVS0eI85I,9c026abf56434e00a8e27ce88b54f7f56262d5a48d9a3b8ee51bda1a792f7af8,Blondie - Call me,USCH38900008
156,Dancing Feet,Kygo (feat. DNCE),2022,https://www.youtube.com/watch?v=RlaBTqv8tQs,1239b87f13a4088777d949d0bbe8131aabed4aca9d7c3f24d65a956cf22f641b,Kygo - Dancing Feet (Official Video) ft. DNCE,USRC12200139
157,Spinning Around,Kylie Minogue,2000,https://www.youtube.com/watch?v=t1DWBKk5xHQ,2978f4b19e78982c609428e67165aac3e19f6485127ac6241b079d8802623976,Kylie Minogue - Spinning Around (Official Video),GBAYE0000351
158,Don't Talk Just Kiss,Right Said Fred,1991,https://www.youtube.com/watch?v=qvfInTG-E0I,3fa3d852aa22d67f36c10e8629221e5e7bb88833ccf41438b263aa8322d992e0,RIGHT SAID FRED - DON'T TALK JUST KISS ( OFFICIAL MUSIC VIDEO ),GBCKK0966702
159,The Boys Are Back In Town,Thin Lizzy,1976,https://www.youtube.com/watch?v=5_xqb416S7o,041e111edb5a3b723803e1ac2c226a9efde0e2247abe8a70e3651bebff419081,Thin Lizzy - The Boys Are Back In Town (Official Music Video),GBF087600063
160,Sweet Home Alabama,Lynyrd Skynyrd,1974,https://www.youtube.com/watch?v=-p8GXZcdrIk,1f32ef46f022e84805900662d99778f2c832f73e1991d3c094b5b9520b2c24a9,Lynyrd Skynyrd - Sweet Home Alabama (Lyric Video),USMC17446153
161,Lovely Day,Bill Withers,1977,https://www.youtube.com/watch?v=bEeaS6fuUoA,879274591847bfa31ca7cc914a8f59a58685c4a67a67508306520e04732024f5,Bill Withers - Lovely Day (Official Audio),USSM10207844
162,This Ole House,Shakin' Stevens,1981,https://www.youtube.com/watch?v=dRvcrWGUmR4,d9f8ebb6a5c849d0bd9ad10fbdffaeec9ce545078f63a37b74f1957f544b1a16,Shakin' Stevens - This Ole House (Official HD Video),GBARL0801563
163,I'm Gonna Be (500 Miles),The Proclaimers,1987,https://www.youtube.com/watch?v=tbNlMtqrYS0,49ea4e01cbcd523708cf6ad12fd8dd754990e8b61e0e5daa140f9ba2f2a85d4b,The Proclaimers - I'm Gonna Be (500 Miles) (Official Music Video),GBAYK8800055
164,Set Me Free,Jaki Graham,1986,https://www.youtube.com/watch?v=NKk9lzIiu40,81aed8645f9aa6a632d08f31d6a3057ef9ca3a94a9f3305be5a1241804298303,Jaki Graham - Set Me Free (Official Video),GBAYE8600094
165,Dirty Cash (Money Talks),The Adventures Of Stevie V,1989,https://www.youtube.com/watch?v=9o0rAvZtM7w,0142cba8a9ede893df19998b44b2a1f6bc2e3e653a6ffc40ad677d75c9e4471e,Adventures Of Stevie V - Dirty Cash (Money Talks) (Official Video),GBDGN0900048
166,Get Up I Feel Like Being Like A Sex Machine,James Brown,1970,https://www.youtube.com/watch?v=ZNaXb3uuekk,473c199a4ae0653c2627b980719d74e934dcc133f22b4d5974173e65c552adad,james brown sexy machine,USF067025050
167,Mr. Saxobeat - Radio Edit,Alexandra Stan,2011,https://www.youtube.com/watch?v=nwsewSMWIas,497f6a44fa1a821670d593e2f20f70f76623794558bcb9b02e8b2985e108d565,Alexandra Stan - Mr. Saxobeat (Official Video),ROCRP1002864
168,Informer,Snow,1992,https://www.youtube.com/watch?v=TSffz_bl6zo,f343f18882713c1d6ad1d79d11551e1763604c7662d048477e266fe64a27a4f5,Snow - Informer (Official Music Video) [4K Remaster],USEW19300006
169,Pretty Fly (For A White Guy),The Offspring,1998,https://www.youtube.com/watch?v=QtTR-_Klcq8,42de511efbc7dcd116838a21e031720f0f89c74610ba5785eb224374771f4469,The Offspring - Pretty Fly (For A White Guy) (Official Music Video),USSM19804199
170,Don't Worry,Madcon (with Ray Dalton),2015,,4d81bf284ca3e12136edbc1448f66658e0dc47eae0f2259a29a81a1d047d0cda,Don't Worry (with Ray Dalton) - Radio Edit,NO5281501010
171,Sexy And I Know It,LMFAO,2011,https://www.youtube.com/watch?v=wyx6JDQCslE,a828c7d959644994a5dd2a4ad304cdfe27e4e72df280dd1d83953fef1f2d0743,LMFAO - Sexy and I Know It,USUM71108090
172,Everybody's Free (To Feel Good),Rozalla,1991,https://www.youtube.com/watch?v=OUIfB9I1BIw,aa2f87017cfc466c293fcf8a78c2e27fcb1995f65e39fb1de8001617baf92bb6,Rozalla feat. David Anthony - Everybody's Free (Official Video),GBBLG0400723
173,Go West,Village People,1979,https://www.youtube.com/watch?v=XW2LoRqikWI,e35c39412a0d4d047428b778f8e6f2ccd5ca1731136bb8434df14ac79dc0b7b4,Village People - Go West -,FR6V80878841
174,Ich fühl' mich Disco,Christian Steiffen,2013,https://www.youtube.com/watch?v=FZfj5iPy5wU,220e444b2beb4b69e5ec891dc3320e350fcb258f54cfa45d6bf564db7b656ced,Ich f[LATIN SMALL LETTER U WITH DIAERESIS]hl' mich Disco,DEA621301036
175,We Will Rock You,Queen,1977,https://www.youtube.com/watch?v=-tJYN-eG1zk,7cf2948169efc07347d424359320519d6d46dee4f32365490e99ea18e87c620c,Queen - We Will Rock You (Official Video),GBUM71029618
176,Disco Inferno,The Trammps,1976,https://www.youtube.com/watch?v=A_sY2rjxq6M,308528fe61a470af75c6fd5bb2c2b67f6e122075dda7798542db953b7b67ea28,The Trammps - Disco Inferno,USAT27600009
177,Holding On,Leony,2023,https://www.youtube.com/watch?v=-Nr3BB5Ft6I,8cd4c1f719d92ddafb5673416dee0f9c321cee2901b48669c4eb95a74411f332,Leony - Holding On (Official Music Video),DEN062300006
178,Crying At the Discoteque,Alcatraz,2000,https://www.youtube.com/watch?v=a1fFwOXBxik,656ba4aef6262c60177f4cfd6e399ca5e9ce2bb66eb0bb9e72aa945f9a24a8d9,Crying At the Discoteque,DEZ921200553
179,Fascination,Alphabeat,2006,https://www.youtube.com/watch?v=-8UxX5STKL4,d8d004f62a0ff8f64183db2332bf0cd568a0e3ad9a086fce6873bf3a98c556de,Alphabeat - Fascination (Official Music Video),DKBR70704104
180,Don't Be So Shy,"Imany,Filatov & Karas",2016,https://www.youtube.com/watch?v=TR2jfU2T-AM,41d22feacc330effbc74e2223cd5caed479b3b41ba62668f521f0c6b8d0bbbe7,Imany ft. Filatov & Karas - Don't Be So Shy (Official Audio),RUA591500339 
181,Cheerleader,OMI (feat. Felix Jaehn),2014,,76e5d3d1e22d5a7c0fd2adff7719762056a1ba2b97fcc0d40fdc64bf5baeb9b1,Cheerleader (Felix Jaehn Remix) - Radio Edit,USUS11202574
182,Keep On Movin',Five,1999,https://www.youtube.com/watch?v=FbWJVult-9M,04e4ee8061112ca12175dfe602d75ff87680bbbbe82beb1896d9407ded642fcb,Five - Keep on Movin' (Official Video),GBARL9900105
183,Disco Pogo,Die Atzen,2010,https://www.youtube.com/watch?v=vQqpMukDSP4,42dbe2ba9e2358d0646f89b39ae4249aee217e5b1324b0e95560aa8fd8ea3157,DIE ATZEN (FRAUENARZT & MANNY MARC) - DAS GEHT AB (Official Video),DEN060900695
184,Can't stop the feeling!,Justin Timberlake,2016,https://www.youtube.com/watch?v=ru0K8uYEZWw,dea075cf4a8f85b1caee5e615029705d992ef5a6bac9a2ca99afa33949c37c46,Justin Timberlake - CAN'T STOP THE FEELING! (from DreamWorks Animation's  TROLLS,USRC11600876
185,The Rhythm of the Night,Corona,1993,https://www.youtube.com/watch?v=OnT58cIJSpw,ffc5ec1642032c35c857aece7be8f5d1e2c4679afe0f9affeaf75943986b988d,Corona - The Rhythm of the Night (Official Music Video),ITA199800041
186,I Like To Move It,Reel 2 Real,1993,https://www.youtube.com/watch?v=nphK5Ke3-Xc,f8e1800bddd554c86c38f629123bd6691061d734c276089b6e96d57819812bcb,Reel 2 Real - Go On Move (Official HD Video),QMRSZ1800990
187,Destination Calabria,Alex Gaudino (Feat. Crystal Waters),2007,https://www.youtube.com/watch?v=Dm5Uvwlpb0g,85d8836d3a1f91264c029d0639ba96faf5dd71f333be2dc71a8c61c4a9836142,Alex Gaudino - Destination Calabria,ITL010600343
188,Hey Ya!,Outkast,2003,https://www.youtube.com/watch?v=PWgvGjAhvIw,75d91731adef94ca7f03bb3db6c71bc1f954396cb39786900b920fa5aa32e3ce,Outkast - Hey Ya! (Official HD Video),USAR10300924
189,You're So Vain,Carly Simon,1972,https://www.youtube.com/watch?v=j13oJajXx0M,263e7fae8d797679bae138cedf8c855f1308c8674640ea62ad235614d04ea755,Carly Simon - You're So Vain,USEE19900883
190,Everyday People,Sly & The Family Stone,1968,https://www.youtube.com/watch?v=YUUhDoCx8zc,77e35a8af1ce9aa48a925c5b856ebed7261b34ea549debd2c45a0981fee68761,Sly & The Family Stone - Everyday People (Official Video),USSM19913826
191,How Much Is The Fish?,Scooter,1998,https://www.youtube.com/watch?v=cbB3iGRHtqA,1f722f37f73927730f31d3e0b62165ec2bcae5d4c8681c591f528b6b342429a9,Scooter - How Much Is The Fish? (Official Video),DEN061302559
192,María,Ricky Martin,1995,https://www.youtube.com/watch?v=vCEvCXuglqo,19193edce866aa99633b4079c7d42fa7cb3c1edcbcdfbb84127d4ad64df901f3,Ricky Martin - Mar[LATIN SMALL LETTER I WITH ACUTE]a (Official Video),MXF149500003
193,Stressed Out,Twenty One Pilots,2015,https://www.youtube.com/watch?v=Pw-0pbY9JeU,e623dc376ab66e6c095f3d9201b9b830468ba9a0320657c3cee0fe60a5564e61,twenty one pilots - Ride (Official Video),USAT21500597
194,Solo (feat. Demi Lovato),Clean Bandit,2018,https://www.youtube.com/watch?v=rUepUBvD14I,9191e6019b2b1d11fd7931ebc9c1dba3cd8d7a05c9274850374090bc2447556e,Solo (feat. Demi Lovato) - Clean Bandit (1 Hour Ending),GBAHS1800328
195,SOS,Rihanna,2006,https://www.youtube.com/watch?v=IXmF4GbA86E,4093c85cfbe4684dcfb49a3451efe7785f5e90a456883f50d20f51a11026ee6e,Rihanna - SOS (Official Music Video),USUM70507379
196,Shake It Off,Taylor Swift,2014,https://www.youtube.com/watch?v=nfWlot6h_JM,41197e8dfe7ea14326d48375a00d6607cfe7fbd0aff2675fca62e248fd8a74d2,Taylor Swift - Shake It Off,USCJY1431349
197,Kylie,Akcent,2005,https://www.youtube.com/watch?v=wOem06X3uVo,3a180c97b87855c045a3eb5e5e4608d0c209edd0beea32448c3383fe0d832788,Akcent - Kylie (Official Video),ROROT0500101
198,Shape of You,Ed Sheeran,2017,https://www.youtube.com/watch?v=JGwWNGJdvx8,63da764821136fc2248e8513b198802fb62625388c87fbf8358245bca3e0ea93,Ed Sheeran - Shape of You (Official Music Video),GBAHS1600463
199,Sussudio,Phil Collins,1985,https://www.youtube.com/watch?v=r0qBaBb1Y-U,be6956ef27cec89f54d20ff0063e059a4ece4739c060f82af3d762876061c5b5,Phil Collins - Sussudio (Official Music Video) [HD Upgrade],USRH11600243
200,"Poupée de cire, poupée de son",France Gall,1965,https://www.youtube.com/watch?v=aQew8z8HYq8,2392380dd43805264a80d1d5e5d5784aed38d178199cd4029a68a21d6930714f,HD | France Gall - Poup[LATIN SMALL LETTER E WITH ACUTE]e de cire_ poup[LATIN SM,FRZ026500100
201,Iris,The Goo Goo Dolls,1998,https://www.youtube.com/watch?v=zDOILKOOUCo,1062d0cb9ff8c7045bc0b0b4a52dcac49ca9d152135a2ce9c0065273cae8a123,Goo Goo Dolls - Iris (Official Lyric Video),USWB19800160
202,Dirty Diana,Michael Jackson,1987,https://www.youtube.com/watch?v=aUD0juRwb3I,ca48e00f872515c1d320c00b6f94fea4c1a37bda345e9abdaa025aeedf662356,Dirty Diana,USSM19909072
203,bad guy,Billie Eilish,2019,https://www.youtube.com/watch?v=DyDfgMOUjCI,d2bfdd051a6ac99c558541d25c60a668fd3eae9359f3750780da9d2f4be3f473,Billie Eilish - bad guy,USUM71900764
204,La Cumbia,Sailor,1991,https://www.youtube.com/watch?v=dpIY9pfFF0Y,88120f50779eeb6ec726729d3a75bda89d74888271ab086f66191a8d70bd5554,La Cumbia,DKABA1001531
205,Tomorrow People,Ziggy Marley & The Melody Makers,1988,https://www.youtube.com/watch?v=AM8M-HHSbp0,5bbd5bb879a20fe6c0605f6408aa5af30f93af5432f0c28583849c7c097b1b4e,Ziggy Marley And The Melody Makers - Tomorrow People,USVI28800002
206,High Hopes,Panic! At The Disco,2018,https://www.youtube.com/watch?v=IPXIgEAGe4U,79da9356a5cabf8821b17ae744d8819268bc46f12896808226f3ec74bdff6a55,Panic! At The Disco - High Hopes (Official Video),USAT21801174
207,Think,Aretha Franklin,1967,https://www.youtube.com/watch?v=P9yIoSpWWNE,d1a840f14b95c24bc7bf3e4452ab0d50bf10114bc28d697cf68653e8d2c7ee7d,Aretha Franklin - Think (Official Audio),USAT20801206
208,Sun Is Shining,Funkstar De Luxe,1999,https://www.youtube.com/watch?v=P8irVN8LmaM,391cc834d2884689475fe5e879e27172178b1aacc7221ac64ab9e017aee18c3e,Funkstar Deluxe - Sun Is Shining,DKUCA1410062
209,Mambo No. 5 (a Little Bit of...),Lou Bega,1999,https://www.youtube.com/watch?v=EK_LN3XEcnw,0e56906350ed2ddc64e81a77acd5dc5ace667d18e290f305e2f6f3e676d0f92b,Lou Bega - Mambo No. 5 (A Little Bit of...),DEH259900010
210,Heatwave,Martha Reeves & The Vandellas,1963,https://www.youtube.com/watch?v=d_9JyrPGLC4,5ed060d182cc7d73b72fbec75469cc9aa9f7625ead8ea050256be9e7e24a03e0,Martha and The Vandellas -  Heatwave,USUM71301905
211,Men In Black,Will Smith,1997,https://www.youtube.com/watch?v=fiBLgEx6svA,d5a7d3b0c5b4c13f5b5030727a1ed9abfb53cd917c7b98d34ea1791a2e5bcd90,Will Smith - Men In Black (Video Version),USSM19700762
212,Jein,Fettes Brot,1996,https://www.youtube.com/watch?v=rPy7rWT5-Xg,be6ca3ad72da0aa9552405c4023799e47d10c7db4722f9c95ebf813462ed292a,[MUSICAL NOTE] Fettes Brot - Jein (1996) (4K [EYES]Visualization),DEAH91600042
213,"Whenever, Wherever",Shakira,2001,https://www.youtube.com/watch?v=weRHyjj34ZE,3abdb97e7f2141d3999547ba9735c356512727e24cbf12cd5361c6f55b1bbc1c,Shakira - Whenever_ Wherever (Official HD Video),NLB630100324
214,Dynamite,Taio Cruz,2009,https://www.youtube.com/watch?v=VUjdiDeJ0xg,62749771611b3c8550441e2b65617df227dafcb7d229c3654c192c5563e5f9d9,Taio Cruz - Dynamite (Official Video),GBUM71003721
215,Let's Get It Started,Black Eyed Peas,2004,https://www.youtube.com/watch?v=IKqV7DB8Iwg,33f5ab7eea62c264c45e52c77e3c0d769e1d2463fe57ad95f60654d99c47ad24,The Black Eyed Peas - Let's Get It Started,USIR10400364
216,Love Shack,The B-52's,1989,https://www.youtube.com/watch?v=9SOryJvTAGs,691963f9970b395bdd224e49c1a294e8933ffa0d6b2b53cda2fa1f7dccc18ed2,The B-52's - Love Shack (Official Music Video),USRE10801410
217,U Can't Touch This,MC Hammer,1990,https://www.youtube.com/watch?v=_NNYI8VbFyY,292175e433992eb1ff5cbd34b9787aec39718ea043bee5076e817e8d1f7847f4,MC Hammer - U Can't Touch This (HQ),USCA29000294
218,It's Like That,Run–D.M.C.,1998,https://www.youtube.com/watch?v=TLGWQfK-6DY,bcd4e023ee9149fddbda1b0826f3967748e555502f95ce46f73caa87be7ee83e,RUN DMC_ Jason Nevins - It's Like That (Official HD Video),USAR19700609
219,...Baby One More Time,Britney Spears,1998,https://www.youtube.com/watch?v=C-u5WLJ9Yk4,da5d2ee4ef59945658ec5510ed6d64a9ff7210df2b2fd22e11f3c03c444f3d08,Britney Spears - ...Baby One More Time (Official Video),USJI19810404
220,Fire,The Pointer Sisters,1978,https://www.youtube.com/watch?v=yZEiiI7FAcY,35591d1ea1620bf2fbe56347d4824cb47ffa722446cc3e380431958d11b3b327,Fire,USRC10201815
221,Ma che bello questo amore,Eros Ramazzotti,1987,https://www.youtube.com/watch?v=7UNIQyFkQuQ,258c8c7eafd929b0e581f9e337e5ea78172fdd24ed27a5967ca8193b3ac7ae86,Eros Ramazzotti - Ma che bello questo amore (1987 7 ),ITB008770681
222,Run the World (Girls),Beyoncé,2011,https://www.youtube.com/watch?v=VBmMU_iwe6U,baa0a6ef7cbaa527ba7f294179525e7b2f7bf351a5b1c80c443ff1219d4b4da3,Beyonc[LATIN SMALL LETTER E WITH ACUTE] - Run the World (Girls) (Official Video),USSM11102447
223,All Along the Watchtower,Jimi Hendrix,1968,https://www.youtube.com/watch?v=TLV4_xaYynY,6d4e7b2774bb7923bbc696135dfe88d47db8a41995f1dbc7ec809705f37f124c,The Jimi Hendrix Experience - All Along The Watchtower (Official Audio),USQX90900749
224,I Can't Help Myself (I Love You I Want You),The Kelly Family,1996,https://www.youtube.com/watch?v=e1xkb9y34YA,0b6f32f3bb9997ac32ac3a59a894846c35c154b8bd2278b987bf4dabb2aae08a,The Kelly Family -I Can't Help Myself (Official Video),DEC649600222
225,Toxic,Britney Spears,2003,https://www.youtube.com/watch?v=LOZuxwVk7TU,24041447d18f403a55a6c3a9be5b29de30b349359add72c0d60c77df4efaebca,Britney Spears - Toxic (Official HD Video),USJI10301005
226,Express Yourself,Madonna,1989,https://www.youtube.com/watch?v=GsVcUzP_O_8,4104bb32522d70b2c5b85f4b37539c19a8f3746cba72b80dccffb68932b22929,Madonna - Express Yourself (Official Video),USWB10903609
227,I Want You Back,The Jackson 5,1969,https://www.youtube.com/watch?v=iiGY7zX7VqQ,4145486d4d56ef283d638927cc6f145edce20509236a405ce743813d3575efb5,Jackson 5 - I Want You Back (Lyric Video),USMO19400306
228,American Pie,Don McLean,1971,https://www.youtube.com/watch?v=PRpiBpDy7MQ,673d498b2a6173b71479bf68c091870a6dd86d8ec20f33ed6a12283eb9cf1f87,Don McLean - American Pie (Lyric Video),USEM38600088
